Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.211437484750069, 1.733937346586719)","(0.1669004859140065, 2.138495646914911)","(0.18031465593094265, 1.929741848149955)","(0.20729765490412788, 1.6967519541283413)","(0.1695497229212964, 1.9318374578906017)","(0.18507232434059473, 1.9757987213589114)","(0.16735432873779466, 1.9660942399841306)","(0.15158100160722746, 2.2988045336788354)","(0.16679831777886323, 1.9058761426160045)","(0.1896990167119501, 1.5093224737697448)","(0.17540190120128393, 1.577820679598722)","(0.16948856961911854, 1.58296322361496)","(0.14856505146433235, 1.7082605088623342)","(0.161596917220873, 1.611178714714134)","(0.17239824263101883, 1.6470970832722827)","(0.16052479295468147, 1.7564773708155341)","(0.151907680591097, 1.626364855896219)","(0.1418627787951261, 1.5627399489854619)","(0.14306156558371677, 1.4609704289695624)","(0.1416991065449464, 1.5608902054615108)","(0.15271710143610875, 1.5716591617803266)","(0.15477259467533594, 1.6855956848195954)","(0.17089907880916697, 1.8028906203011792)","(0.1992135065333682, 1.823021311695516)","(0.16595502898542092, 2.1100683349684677)","(0.19833035969016935, 1.665360734157073)","(0.12897883273970978, 2.7450169558277193)","(0.2445375455858935, 1.563955194844984)","(0.1869389462996027, 1.9981016486886485)","(0.17431823382363357, 1.9598939049520407)","(0.17720159895043622, 1.7660016277725925)","(0.14055160950199128, 2.1530977621139757)"
"(0.21008405249205778, 1.7418590292130998)","(0.18031188066492768, 2.023530586628403)","(0.18482410808215446, 1.8989701236358472)","(0.20338724075590553, 1.770272786309779)","(0.16706838263752063, 1.9685768430954764)","(0.19251280680352037, 1.9053889822155123)","(0.16322400736922327, 2.0322222150609206)","(0.15279359839012377, 2.2198577850974903)","(0.16599215365712697, 1.8466435170505633)","(0.17160262832822112, 1.6604180734955838)","(0.1708868552628771, 1.6216954156648922)","(0.16467221684483105, 1.6280006339376456)","(0.14830999372762652, 1.7202510731891438)","(0.15989761719211437, 1.6271622354368758)","(0.17294002998285857, 1.641969070536996)","(0.16082117540765375, 1.7554360143782817)","(0.1558825931561184, 1.587248103808009)","(0.14360290431912243, 1.5027294616947733)","(0.14438371388994772, 1.4447200688569304)","(0.14580930742913847, 1.5204118741068087)","(0.15189414954109626, 1.5719426979991349)","(0.15595051765176746, 1.649062225923051)","(0.16754352191701122, 1.8306085782290629)","(0.21256958428493147, 1.7493275866341027)","(0.1649350759725393, 2.1467092547918556)","(0.19970317754795525, 1.72081902483737)","(0.13048545495340672, 2.7414371666063406)","(0.24757259605154336, 1.534994456389668)","(0.19498390187414424, 1.928905144430549)","(0.16910695976078577, 2.0217177178624173)","(0.17984708348989395, 1.7640717355770914)","(0.16031371219659307, 1.9546804148658292)"
"(0.2204056680958438, 1.6671289921367718)","(0.196995335957855, 1.8312238465443293)","(0.1932984989306817, 1.8113150491454981)","(0.2042987438269551, 1.7523534640693068)","(0.17507804214530182, 1.9236799094137254)","(0.1847730969686883, 1.9680647621363438)","(0.16561340813087494, 1.9950195724289292)","(0.15384627291222916, 2.181365499505089)","(0.16592661513533977, 1.8055177969148197)","(0.16706837487087864, 1.6997502974603684)","(0.16798949404973368, 1.6761016785497826)","(0.16303628672743078, 1.6495149764246828)","(0.1483098447911261, 1.7403309205411626)","(0.15824519053145764, 1.6766402341566515)","(0.16800814054166102, 1.7219814616285711)","(0.15916906688007948, 1.810281123972707)","(0.15650936284682146, 1.6239556510343238)","(0.1488454367510316, 1.507094150312842)","(0.14446480080555107, 1.4411676277980778)","(0.15176318583356402, 1.5021737368584132)","(0.1501832379452671, 1.5843175801448068)","(0.15039551962145983, 1.689810381372514)","(0.16820541686200993, 1.8276458684698647)","(0.24934963767119836, 1.513043811712854)","(0.1599784846867898, 2.2206572917591183)","(0.19385182679926674, 1.786309126622782)","(0.12849071635882278, 2.8457609797184453)","(0.2430477647203932, 1.5600753463306527)","(0.19121138853740866, 1.9731511368228902)","(0.17051605080483753, 2.078000277477959)","(0.18185399209096806, 1.7905498653557468)","(0.16068294618303444, 1.9777862899157725)"
"(0.22906335967162966, 1.6019944356921072)","(0.20000131192883994, 1.7480137821489927)","(0.19515983994797306, 1.7482275259811169)","(0.20496795571148893, 1.7546985885652484)","(0.17360739243078166, 1.9448588798542632)","(0.18995173098361895, 1.9246301315728884)","(0.17063005890826796, 1.9288743550344074)","(0.15066375535926263, 2.1751564541025665)","(0.16784909865541484, 1.8006168020532034)","(0.16816923834553088, 1.6896665104231499)","(0.16869634329302247, 1.6988815660997039)","(0.16010324064471435, 1.6490559285883422)","(0.1452916313873793, 1.7598800354598927)","(0.15510648868520885, 1.6874487997654668)","(0.1629192214756103, 1.7532382744505293)","(0.16063126117793675, 1.787848051909573)","(0.16051643855905603, 1.629305326043415)","(0.15006873588588276, 1.531086553012421)","(0.14583013793011618, 1.4434600860071818)","(0.1566983236092988, 1.4677991669369954)","(0.15105403586955501, 1.602312501907006)","(0.15089377832810144, 1.7040716320449483)","(0.16462186606402388, 1.8753414053438417)","(0.271010733203145, 1.3977948379117926)","(0.1564553250418826, 2.1926027575142606)","(0.18544539910648866, 1.8505644337371399)","(0.1298802786887946, 2.815730086870872)","(0.24302036304474822, 1.5408621368797715)","(0.1844798507606219, 1.9799678836070411)","(0.17566283374152664, 2.085339589953602)","(0.18214053054349716, 1.8070960832659742)","(0.15094014470156042, 2.0927948714321523)"
"(0.22013224665565148, 1.6971482242090827)","(0.20593126149402086, 1.805047553895709)","(0.20100750745826582, 1.7310145733963642)","(0.2027268297167712, 1.7145084659655763)","(0.15886510321077876, 2.088071046903722)","(0.18636276909396032, 1.9502282362315948)","(0.17256289623919707, 1.9443472721695052)","(0.16816573381929711, 1.9750281381169472)","(0.16879688202852738, 1.7955258178430271)","(0.1624122707151102, 1.7606652034740284)","(0.16545026622986989, 1.737983402264742)","(0.1547453299161783, 1.671117277568451)","(0.1471099894205098, 1.7661167423683426)","(0.15287518196043645, 1.6923617090008771)","(0.15571186324702588, 1.7914995678279406)","(0.15641764099453692, 1.839845220243435)","(0.1590026338703586, 1.7059331597657539)","(0.1499156113481284, 1.562940961024444)","(0.14388083207363248, 1.512411246158373)","(0.15534041507732196, 1.4930772698161014)","(0.14372329884750212, 1.6904297342420553)","(0.15365176548950712, 1.7095867565595317)","(0.16646067994714364, 1.893452189663654)","(0.26295652699488165, 1.436380887525623)","(0.1544303264219771, 2.2547365831082096)","(0.1864077213362907, 1.8700817594761754)","(0.13438352091710173, 2.7315956633526515)","(0.23757357416378244, 1.5757564989166377)","(0.18729624844431048, 1.9867367235905062)","(0.18259579994785122, 2.0206860571145264)","(0.17762372670128132, 1.8491278174276318)","(0.1586431017690729, 2.0566328427009917)"
"(0.2141786324041442, 1.7195050273936094)","(0.21904159684057178, 1.7110171886857528)","(0.19835408731790075, 1.7674322547848145)","(0.2006839819116637, 1.7176935986710493)","(0.156584336393614, 2.122870247015611)","(0.1741377109203609, 2.058052466868556)","(0.16695733209507493, 2.000288842272874)","(0.1686137448349816, 1.9916668538248892)","(0.1689908237273765, 1.8497900200730522)","(0.15208928086512707, 1.8413100609430264)","(0.16112823890480893, 1.7950330784708035)","(0.15391117190320525, 1.7524845924603714)","(0.15488680566772575, 1.7474413521783982)","(0.1543108452820905, 1.726496095086068)","(0.1513158861505729, 1.8684902579455933)","(0.1528950825765916, 1.874131608328779)","(0.1529442043158408, 1.736720777457284)","(0.15392901034716724, 1.561600906579689)","(0.1442893589522136, 1.5483746455205958)","(0.15549693071302031, 1.5125795776093145)","(0.1451031430662298, 1.7070923103032065)","(0.15845130704108698, 1.7605096521189307)","(0.16879073175537276, 1.8847690871593783)","(0.26141065160128063, 1.4640683017055554)","(0.1693192402158853, 1.9942687419123857)","(0.19007780561533597, 1.81319762980233)","(0.14429386018394783, 2.532113695935656)","(0.24464896074847622, 1.5520362113396708)","(0.19460046644633486, 1.9087256153356658)","(0.1929320742666138, 1.931995649411259)","(0.1766382934331167, 1.813528357682252)","(0.16921271848622949, 1.938361983508159)"
"(0.2103348343475676, 1.7368673636158534)","(0.22298107142888565, 1.6814730445257116)","(0.1980253366429414, 1.7362597147437944)","(0.2025717143127976, 1.7808775273824191)","(0.15265341531546783, 2.163895892078831)","(0.17308374093518247, 2.089048298471137)","(0.1644492302596996, 2.0161828367196812)","(0.1732198876989488, 1.9870321799465038)","(0.1665092716672157, 1.8831858028593131)","(0.14820044736642662, 1.8307820444336462)","(0.1615570277219486, 1.7707307032867345)","(0.15502056644549086, 1.7399719253931816)","(0.1569807558080636, 1.7600137841977495)","(0.16048385561268147, 1.6760597314148153)","(0.15649630790785599, 1.7975900051109277)","(0.15904249393235315, 1.808919246350993)","(0.15866898690707612, 1.7386790967310586)","(0.15776491399907702, 1.5915829556045389)","(0.14953188741909137, 1.5855288971856194)","(0.15585750450163557, 1.5210787356957798)","(0.14927215622372053, 1.7423305552870951)","(0.16246206530850707, 1.7803854521477127)","(0.17040817588308024, 1.8296868292787265)","(0.24803786777346365, 1.5217095024155816)","(0.1869836349405564, 1.7877294659077112)","(0.1842217513835188, 1.837901547378016)","(0.16824004033693615, 2.1391966273921708)","(0.2278816423482433, 1.6823281427722332)","(0.20600029391939326, 1.8488818619443146)","(0.20385361925770001, 1.8332172350871963)","(0.1830143492184375, 1.758346938250456)","(0.17279699298793147, 1.940968868303018)"
"(0.22895788293290362, 1.656615839810244)","(0.2500585116693388, 1.4969556570437057)","(0.22501133624161973, 1.5866111798165323)","(0.23042469360654608, 1.650265573662604)","(0.1681459282379849, 2.006302368730896)","(0.18323130153803346, 1.9703525772049086)","(0.1611189038004212, 2.012491774008045)","(0.1539087121609349, 2.2510836005145416)","(0.17267393805367856, 1.804591640578232)","(0.14517001982130487, 1.7839875023221174)","(0.1578456307160822, 1.7407952296581606)","(0.15291463890586918, 1.736106171472013)","(0.15795762428823296, 1.7933766311706942)","(0.15859627852519587, 1.6801632393693786)","(0.15368400001755514, 1.836887955177898)","(0.15638403897762096, 1.8394190517475608)","(0.1579550545048768, 1.7614317562261061)","(0.15608183381024082, 1.637963826939847)","(0.1526241742279966, 1.6663939291470502)","(0.15219582756009828, 1.5840912223341952)","(0.15169022284429565, 1.8360611313662816)","(0.16774227524270383, 1.816500763447171)","(0.16203542248483746, 1.9478573168464857)","(0.2521214981208567, 1.5025639810848297)","(0.19013888915796534, 1.7553653071513642)","(0.17551678682649133, 1.9027148848823061)","(0.170683934301514, 2.10812094240753)","(0.19908392825966661, 1.810474322482119)","(0.21745510715696678, 1.7383875099510941)","(0.21694271175446145, 1.682356871425002)","(0.18724388539849152, 1.7608409335617372)","(0.17088589869178542, 1.9977610391172123)"
"(0.23325039557518595, 1.6055714017269744)","(0.24921175669545068, 1.533088846279229)","(0.21830491242861938, 1.624522432162591)","(0.218087411492913, 1.727241151688769)","(0.17986616201468764, 1.8283874416687385)","(0.16999571651447246, 2.1392763270396564)","(0.1419807489877767, 2.3666563013269037)","(0.14288663374784086, 2.3748868582644866)","(0.1728138504739485, 1.8279427984303676)","(0.14085947434275148, 1.9045344225113392)","(0.15778196814701875, 1.7788640622982577)","(0.16013933740848796, 1.681759634761683)","(0.18081848363923325, 1.7557364449151722)","(0.1638021204809101, 1.6531943520112065)","(0.15689998353177947, 1.8033755460945078)","(0.1499364040474582, 1.8849850055686377)","(0.15837603062308242, 1.8513546442147069)","(0.1613920452493322, 1.6879208592671235)","(0.16543545616181307, 1.7051883600158457)","(0.15530479148155266, 1.640905229474006)","(0.15843436943291966, 1.8670818754358052)","(0.1760253540776821, 1.795888203492848)","(0.16027166452549543, 1.999973564730324)","(0.24415692727700988, 1.5910636918754772)","(0.1848379577015242, 1.8917375967114431)","(0.17843227682830576, 1.8548630694158101)","(0.16353593910115682, 2.2875575091236775)","(0.18990828531960827, 1.9827748655845423)","(0.21723758578431082, 1.7984619356598102)","(0.2099535026537944, 1.8472830370339648)","(0.19641396695078453, 1.6278497450044505)","(0.18222433614188616, 1.8857740323262124)"
"(0.2423477220717964, 1.5543322921630243)","(0.24723535550919779, 1.548844468135287)","(0.21750268224664757, 1.6263711008987185)","(0.21705013229202774, 1.7573983598936849)","(0.17096338530917018, 1.9567389887136322)","(0.15860386244912678, 2.2103321051332183)","(0.1283644813806209, 2.7402054551114574)","(0.14444305848749028, 2.389289012114974)","(0.1669533306517317, 1.8286780464351837)","(0.13998656042400145, 1.9161621602940857)","(0.15427695980448414, 1.7766568775830598)","(0.1570529417116319, 1.6670435043988379)","(0.1782943732623862, 1.8349754025145295)","(0.16079927909239433, 1.6918884024831777)","(0.15531015350943614, 1.851678218810578)","(0.15287581186461466, 1.9571779614891667)","(0.1520665195659081, 2.0467103416998036)","(0.15400901437260817, 1.976702508426275)","(0.16212828136686175, 1.888037342614774)","(0.1506130289328004, 1.7999209973983878)","(0.15541151746773305, 1.9602477087557257)","(0.17209962777478532, 1.8632740408583581)","(0.1613019804868823, 2.0210247395555343)","(0.24826330469140911, 1.5982895467094993)","(0.1795173270734173, 1.8817457682628262)","(0.18844792057740586, 1.770827929168904)","(0.1773461470775811, 2.112386314401959)","(0.2058089330759265, 1.848621728687097)","(0.24248103595274917, 1.6509055047469126)","(0.22692942590116197, 1.6971799458469905)","(0.1992800310452617, 1.6154943936785495)","(0.19837024748143026, 1.7762074145203253)"
