Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.2239494441509233, 1.7118394937614445)","(0.18093757580286496, 1.9372927347418947)","(0.14605351943164097, 2.396530241240222)","(0.16146185472368701, 1.9966428129410012)","(0.15754487262055802, 1.9791058192016617)","(0.16059178905189855, 2.204397083664014)","(0.13743929808242533, 2.1838606787945842)","(0.13516947969045606, 2.1714682410281667)","(0.17047148677645269, 1.5506299444794958)","(0.14183906882704517, 2.0708030912456725)","(0.1558449561285435, 1.953167692485068)","(0.16649588989838304, 1.5884187665927951)","(0.17388836214901537, 1.6564524220915222)","(0.17655296246007193, 1.6643958074363885)","(0.1404337212420284, 2.3214870142572956)","(0.1442282232275394, 2.3455454244327383)","(0.21141956669544515, 1.830085172982768)","(0.16669072958142792, 1.9014747131454242)","(0.13427290327572858, 2.048899216658878)","(0.16626212028262272, 1.9597723523774544)","(0.14004281536754865, 2.0547410011808465)","(0.12836723679355985, 1.955485200151007)","(0.12486046909054556, 2.1661657311580464)","(0.18890085924472608, 1.8563096316699064)","(0.22788974900621564, 1.5731829099570027)","(0.173522562173994, 1.828361025602197)","(0.17745858686520097, 1.9051533856997598)","(0.18054476597459068, 2.0258317221902398)","(0.20451690807569556, 1.7530961932058375)","(0.18562354548394455, 1.8959155908103371)","(0.16106879883827416, 1.9229222150793188)","(0.12911592170511876, 2.2435274299124335)"
"(0.2338914665412974, 1.6601157276715917)","(0.1878457645519163, 1.89052578354059)","(0.144414880238715, 2.4248191763458595)","(0.16774119095501724, 1.9241401776787357)","(0.1586206784276795, 1.9624314679482375)","(0.14039170772925066, 2.3441035478246888)","(0.13523773651168278, 2.1608125231272717)","(0.12981989785069928, 2.4393676054976576)","(0.16381038772629336, 1.6538135357235544)","(0.14199075788051546, 2.060964047541732)","(0.15851472167712022, 1.9924448791472016)","(0.16903452250804496, 1.583820268168014)","(0.20055535654271717, 1.5009960244312528)","(0.17592186499392973, 1.6978000059622074)","(0.14107340109859237, 2.3516166680236577)","(0.14308479265219806, 2.389225375698725)","(0.20477608270602402, 1.8973799627476065)","(0.1746866416053558, 1.8248525120006773)","(0.1658886218783262, 1.7744629363248825)","(0.16157737086210133, 2.020710413175246)","(0.15525744896208027, 1.9302043785120204)","(0.1549285636826922, 1.784274586971022)","(0.1471759500754008, 1.9241053336117924)","(0.18595775804405718, 1.7296820941171707)","(0.20511780794303033, 1.6831774295870492)","(0.18058147322942497, 1.7739765201715023)","(0.17591508829559085, 1.9117272867492971)","(0.18266255319228017, 2.049747138164521)","(0.2100586637235723, 1.7278712961850073)","(0.1841182142648359, 1.9046262299607777)","(0.16182408255996655, 1.8916268935124179)","(0.1401471787342306, 2.091573005725385)"
"(0.228804650697749, 1.7067916382808865)","(0.20084848426299098, 1.786592662777733)","(0.15987152983598898, 2.174975582112116)","(0.18241071289956515, 1.8474570508106853)","(0.16931086143103488, 1.9144112104585589)","(0.14468208120456924, 2.1687977753814462)","(0.13970941125825265, 2.084536156778046)","(0.14360469430825018, 2.263638942216415)","(0.15084371162280952, 1.8537382575333405)","(0.14330693046460732, 2.119271356260272)","(0.16888765115707924, 1.9425004989690065)","(0.17135340516325515, 1.6109362002482823)","(0.19946576774323102, 1.5588432997353339)","(0.17948419702026977, 1.720396529622074)","(0.15612273592202033, 2.1954355001196695)","(0.1402788264451757, 2.3708507472403566)","(0.19967662683847548, 1.9276454052272731)","(0.17723455155658302, 1.8072022678144308)","(0.1720737437846567, 1.7362660533231338)","(0.16061639478882833, 2.0175157747669292)","(0.15897438226697888, 1.8245311865094882)","(0.1631514094669314, 1.7204656621485659)","(0.15231671680221368, 1.7738228388960386)","(0.1711691057899528, 1.7861935556130937)","(0.18455656804592058, 1.7236905588609495)","(0.18023507274652323, 1.7488826816168355)","(0.1767087670576539, 1.8340517760158166)","(0.16254280818900635, 2.158280373880562)","(0.20924285108626717, 1.6591571308586377)","(0.18513844402912472, 1.8791574739975794)","(0.1679042827307614, 1.9179183087734064)","(0.1395121033914799, 2.077835188773378)"
"(0.24889640352533304, 1.6187596731357545)","(0.21390478940653238, 1.5878147890348973)","(0.1718958220858648, 1.9164239544930883)","(0.2120395708568153, 1.5073249564314541)","(0.1962120316709335, 1.5804605151778246)","(0.15972590734287276, 1.8987271874989253)","(0.14488088768566915, 2.0018897081360985)","(0.1428836048671117, 2.2833587053567275)","(0.1629167889930517, 1.710364253393761)","(0.1450177536366724, 2.1368106043151784)","(0.1665975719127729, 1.9591773440152054)","(0.17590668026405323, 1.5988624992348945)","(0.20772652363317318, 1.4745461528763524)","(0.1808919926136751, 1.6912632305868578)","(0.1624244143783858, 2.0559317229776397)","(0.13141280231124858, 2.4156422332205456)","(0.1989873969871931, 1.9355106597614484)","(0.17653139102311668, 1.8323456047645852)","(0.17543133536896344, 1.7049768399269292)","(0.15680387571139792, 2.0684591213940173)","(0.1622814415760136, 1.789898405932722)","(0.16923715825337637, 1.7180273469253338)","(0.15157250374316047, 1.8199513277375976)","(0.17366719993880572, 1.750493245638743)","(0.19826517321147805, 1.617279639389788)","(0.20702515133347818, 1.576332202766279)","(0.21860214394800004, 1.4475483523036943)","(0.16963012388351129, 1.989764755706876)","(0.24074189577243132, 1.3587910710124602)","(0.2268549531085585, 1.4480844924715333)","(0.20740969558737007, 1.5183398985724612)","(0.13330390468682388, 2.281451763086258)"
"(0.2442856540216143, 1.5899003739780408)","(0.21955887126167772, 1.4876361805095302)","(0.20465804789998318, 1.5622066686409324)","(0.2189931396307072, 1.387526117695742)","(0.2040589126888124, 1.4499889365598424)","(0.1722812152990973, 1.7234406412382026)","(0.1694570965434597, 1.8097213215344856)","(0.1455783623051121, 2.235198845697299)","(0.15716400627444005, 1.7335710636021575)","(0.15097582342587282, 2.0243494182620356)","(0.16273470301590262, 2.013876514544325)","(0.1718496760374385, 1.6208270313995856)","(0.1974183428265574, 1.5816078210451652)","(0.1636108904263313, 1.8586961603732899)","(0.15435046175615333, 2.185537665137)","(0.11245307037153106, 2.800855984317845)","(0.1770024086394708, 1.9790390986110702)","(0.16107779353395557, 1.8707899335311444)","(0.18332673971987123, 1.6093306626749082)","(0.15623778897567045, 1.999153629687417)","(0.17288316421572433, 1.6520583316255188)","(0.1872499149050741, 1.6089825293436497)","(0.15562914684565715, 1.7942061099320321)","(0.17470765336483288, 1.7142512122111146)","(0.1986121676766334, 1.5804165189075539)","(0.22098335125303506, 1.4436612021692097)","(0.22587980291440604, 1.37773865866065)","(0.17533778301572445, 1.8795591380873804)","(0.2413780400444826, 1.3145637998186712)","(0.23478486044646707, 1.3369957661679064)","(0.21081395150313106, 1.4220109349039103)","(0.16436537359561632, 1.8234715524252294)"
"(0.24170335753056518, 1.5632532446389733)","(0.22107886541736035, 1.4684995401527894)","(0.2231260314103341, 1.415458652137316)","(0.21419477456208116, 1.4161889693941025)","(0.20922771766371454, 1.4325825481598322)","(0.183089432912483, 1.6283603916876375)","(0.19520718096634618, 1.5829410429086133)","(0.16077640814831376, 1.933993002436566)","(0.1615630198480672, 1.7409428829143507)","(0.17603008409078408, 1.6963971200442076)","(0.17986249490403827, 1.839489560139748)","(0.18534940055628518, 1.4892492758484037)","(0.2005575701803156, 1.5401780010877442)","(0.1740707476436783, 1.7804869695337773)","(0.17160897991095533, 2.0031787488862665)","(0.11552492351335887, 2.7612652613122313)","(0.178580171483542, 1.9603331829415687)","(0.15951670368138574, 1.9073674206673077)","(0.18006017838636348, 1.5972915214450776)","(0.14977480582582894, 2.0463633472900615)","(0.17001963782055945, 1.646064763346)","(0.1814051215849524, 1.594335705685941)","(0.15279524286988505, 1.779080525505256)","(0.17276487013673483, 1.7412304246469847)","(0.18904489149566173, 1.6477814897145187)","(0.20868308420145357, 1.549761022310802)","(0.1980326018408724, 1.545660676523267)","(0.16413669766598865, 1.9923509998714215)","(0.21155290259193876, 1.4490680926626458)","(0.20508766012925253, 1.5048876361007115)","(0.20769811902122062, 1.4475432256200467)","(0.17690505986452146, 1.7392564928285794)"
"(0.25002969461166147, 1.4915319192657766)","(0.2351572090043895, 1.377558626287502)","(0.21955423237939986, 1.3921437378219974)","(0.2259154692684426, 1.3381917266433498)","(0.21751717482853597, 1.3650412695414922)","(0.18858558356576285, 1.5605118444069432)","(0.19615353121978923, 1.5674769901303258)","(0.16328221573151044, 1.8832041939352466)","(0.16430229672673552, 1.7231355543200293)","(0.183762425227657, 1.6295673949983185)","(0.1935975167581783, 1.671506490705882)","(0.18178982317904244, 1.5312756359914494)","(0.20165763535241404, 1.553615151446818)","(0.18243908533715145, 1.7027288798689828)","(0.18995454020734623, 1.7790966113553417)","(0.1275296954964346, 2.5422684702111686)","(0.19051059590926928, 1.8738106791242284)","(0.16413847938521486, 1.8607785436104907)","(0.17181171031175935, 1.638818545256525)","(0.15320855097995756, 1.997639057542949)","(0.16620178552431544, 1.6534439100746474)","(0.1815773955057133, 1.58832189907867)","(0.15447022344889266, 1.7399408880192788)","(0.17518708321115625, 1.7025630203605606)","(0.18766349480845063, 1.5995202074041763)","(0.20752558163655577, 1.4928895363364594)","(0.19988777872804434, 1.498520533028306)","(0.17096810918801175, 1.8735948535545945)","(0.2159437536663498, 1.3944041815328687)","(0.21258562077988752, 1.4485699552302866)","(0.21359518595025515, 1.3889862106427426)","(0.17252922187153205, 1.7312157051380415)"
"(0.25069228680736566, 1.466076071300991)","(0.2367056676222425, 1.3658599436147447)","(0.21310675621171563, 1.3990956125561715)","(0.22210984180218274, 1.3564357320361637)","(0.21033271299700326, 1.4045949916837337)","(0.18061126140684558, 1.6086892219204731)","(0.18523311211978377, 1.6373550400930021)","(0.16536260525463922, 1.7952469216765174)","(0.16908216166076454, 1.667926445567684)","(0.18624531940291808, 1.5953678547591619)","(0.19291282668041132, 1.6659046086233822)","(0.1909962523904797, 1.473783381437573)","(0.20407377131813237, 1.555045106459511)","(0.18688956003311286, 1.6569444592938318)","(0.1878296052557585, 1.7807615490244169)","(0.12489229126622756, 2.629460027393024)","(0.18617795805685414, 1.9168043194987483)","(0.1611169899630222, 1.8918774790167154)","(0.16941912844737128, 1.7037553061695274)","(0.15468610768124463, 2.0013582170653517)","(0.16752194701575604, 1.6853175683910981)","(0.18262810485471412, 1.6344278953004387)","(0.1615792701157755, 1.710646903711267)","(0.182623216447552, 1.6628375501063544)","(0.19300920505642918, 1.5883774244262698)","(0.2117665399814601, 1.4750158231817199)","(0.20390731492978734, 1.4886879544939733)","(0.18453463356326705, 1.7572028469408016)","(0.2195702288610846, 1.4079085151860702)","(0.21419338039818106, 1.4481173098012385)","(0.21072550332319248, 1.4068753787182757)","(0.18396530333297173, 1.6744001724653863)"
"(0.2477622951667503, 1.4940173480857055)","(0.22370081635163527, 1.431370593285211)","(0.20525068144805744, 1.447599642435662)","(0.21219002514001337, 1.3968624030377577)","(0.21089307594962442, 1.4031502873309718)","(0.18465080977781595, 1.5678573621509375)","(0.1935166535934769, 1.5499467765540045)","(0.16700181575559905, 1.7586231183463534)","(0.18590667286474438, 1.5530291213185643)","(0.18769672157291634, 1.6139398774294633)","(0.19508737734644768, 1.630927865122128)","(0.19515490020556567, 1.5109436794295283)","(0.2052401607532083, 1.5221810593588785)","(0.18542590367930603, 1.7060479296275266)","(0.1824878236607965, 1.8255144915832153)","(0.12543654802286733, 2.649502579612429)","(0.18437899759646062, 1.900435569514281)","(0.16442046174897512, 1.8066447271542017)","(0.17572751811592002, 1.6286130586858947)","(0.1646832723166001, 1.8378085604513363)","(0.16836448261990147, 1.6757064416352268)","(0.18486641444458676, 1.623906092928679)","(0.16166519720773728, 1.7372657633407715)","(0.18216373279671566, 1.6474955423078201)","(0.19034993241444717, 1.5962868353816049)","(0.21049247579274816, 1.4872442417243674)","(0.20697192415425572, 1.4591654373374372)","(0.18670213512334013, 1.7217908462085754)","(0.2236580313545899, 1.379292529734546)","(0.2098920721479101, 1.4412050135633423)","(0.21335053138388507, 1.3842734169326123)","(0.1745850186334818, 1.8215928393878205)"
"(0.24192281765635706, 1.5263832825722157)","(0.22016390381154236, 1.4325825955521336)","(0.20372808669639703, 1.45944007559768)","(0.20387579548519139, 1.4353355586335033)","(0.209181158755038, 1.3926103600837672)","(0.18587541398027543, 1.538763363065461)","(0.1926572646573324, 1.5168969105599663)","(0.18124639054248884, 1.602789701426419)","(0.18538025499855637, 1.5431644916203062)","(0.18831707886936602, 1.5831833867161984)","(0.20154853244781254, 1.604806300746197)","(0.1935255473704495, 1.6072138806346716)","(0.2089925565774083, 1.4706146558494189)","(0.1844223013647565, 1.7819086481133661)","(0.19087263394642187, 1.8308556272926113)","(0.12791912609590167, 2.5962779152403233)","(0.19771698073229807, 1.8040943154629414)","(0.18444691506326283, 1.653337004926038)","(0.19693128717809988, 1.449847717454363)","(0.18593068610704347, 1.6573222627662858)","(0.19093799684793744, 1.511188434092801)","(0.20075256344408932, 1.4015400129665088)","(0.1762654702553845, 1.57809247333155)","(0.1905756672389656, 1.6248851916011555)","(0.20495129066703147, 1.4841787065854766)","(0.22321375470222352, 1.3563368715300954)","(0.21569769672591058, 1.3787346719922997)","(0.18971016465169252, 1.6724340042192032)","(0.2264531025533111, 1.3337079055116592)","(0.21373794896423617, 1.3964786915281144)","(0.21340563710884577, 1.3630302969230643)","(0.1898837816167321, 1.5705461028214618)"
