Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.19047045385941133, 1.737018856654496)","(0.1671146609972906, 1.8090116815467276)","(0.11090959958918961, 3.1302557564519797)","(0.1974285490980151, 1.4648628653192308)","(0.2164834987459958, 1.2944110913579279)","(0.1988503737288691, 1.9504678395439696)","(0.3247114165048426, 1.3613304351509496)","(0.20368179959384108, 1.858865978982055)","(0.14192398819334534, 2.252735872551937)","(0.20202227082606153, 1.746784632778576)","(0.2170812435077996, 1.7120094694412697)","(0.1512556129301522, 1.897603143437499)","(0.15584179618122945, 1.8618997225526905)","(0.1536800663005274, 1.8561883087449154)","(0.12956503434611652, 2.2260956087971806)","(0.14916980271486333, 2.0836390007590424)","(0.10251473625054083, 3.006407457371784)","(0.1663681737500775, 1.8059393246093545)","(0.1775254780678173, 1.7297261515805484)","(0.1647774229031078, 1.9027170930595307)","(0.17509696944142025, 1.6940112631336874)","(0.19343237139717154, 1.588124127212364)","(0.1570637890399658, 1.9936032465650324)","(0.2003774659843227, 1.7543278429507094)","(0.1659141103752236, 1.8165178113821483)","(0.19356818254430277, 1.6075018432373738)","(0.18093150800767305, 1.6591992103667326)","(0.13096179204545924, 2.1826323458914785)","(0.18850559536182587, 1.5616554034579346)","(0.1996866488917705, 1.5587292371797943)","(0.1950590517685994, 1.5014957286160016)","(0.2118970720099064, 1.4973125184708107)"
"(0.1671436767268348, 1.9226296887799572)","(0.14198692007667477, 2.1100133257891365)","(0.12816910641570803, 2.7032954165885745)","(0.14982829604844494, 1.9647237790836152)","(0.16137265973634063, 1.7832651677542752)","(0.18300092562734152, 2.032652932403555)","(0.2785962250054753, 1.4501084995908124)","(0.20481310460300206, 1.7147930127408404)","(0.15957030421570617, 1.804516615502989)","(0.18995767478255, 1.7872543625718371)","(0.22524168102214495, 1.639461259994074)","(0.15582329037968842, 1.7957948514119952)","(0.169370379698469, 1.589259890523045)","(0.1581684764921508, 1.734553759394381)","(0.14181212962815276, 1.9931614168721536)","(0.17945553865002367, 1.765615270195163)","(0.1558294920976316, 1.9375495787713732)","(0.1749910753880625, 1.63669472681308)","(0.18758858967796047, 1.5687832198958271)","(0.1938414253188315, 1.6151666343290743)","(0.19205007282866277, 1.4961525398628648)","(0.18431638338544704, 1.602053615484828)","(0.1632628181922311, 1.8677477374404523)","(0.2188198387479615, 1.6363434906241658)","(0.18642380813565929, 1.6467948951559515)","(0.196799104288971, 1.5786561833074058)","(0.20582629266921837, 1.5204609428853126)","(0.16026300982329458, 1.7937890377552732)","(0.19214345067436858, 1.5282056949086655)","(0.1999124827223234, 1.5464315184029034)","(0.18919133159839602, 1.5506729190868187)","(0.21909003087992007, 1.4487062437052163)"
"(0.1488629353023809, 2.074186093577569)","(0.14165494111628302, 2.223137486447279)","(0.15331232867874384, 2.045735754167229)","(0.13707475552855067, 2.2220133428588436)","(0.14000918912574495, 2.112864382179652)","(0.19263579150159488, 1.680877257112519)","(0.26515061617993846, 1.4556637873742093)","(0.18486709297812984, 1.8455365721337513)","(0.17408332783784453, 1.6925973909346734)","(0.2275397719531255, 1.545856341991496)","(0.2299414159945059, 1.5560978090922681)","(0.18559059287076332, 1.6196206058340736)","(0.18310014952144762, 1.5653137386733678)","(0.1746347663564221, 1.6573474198204194)","(0.148942100885364, 2.0519946769895356)","(0.18395622864626188, 1.7120346460102942)","(0.16598307911434818, 1.8859699975800048)","(0.17096795985503044, 1.6456988732640248)","(0.17771204205439803, 1.597236593152632)","(0.19085224928026256, 1.5932005128869846)","(0.18960202139733964, 1.5317095980912045)","(0.17216937321006023, 1.769132699492888)","(0.17443366065779067, 1.75735023692521)","(0.23526274170921338, 1.516998234948612)","(0.20246206968613956, 1.545288489684497)","(0.18432770830479178, 1.672132323756805)","(0.1805887156513282, 1.7112294420811225)","(0.17566893396060101, 1.6741347401998727)","(0.17302404260891033, 1.739793131660286)","(0.1804646393531962, 1.6880382320545304)","(0.18115833808465512, 1.6494565246230262)","(0.20604026004322798, 1.596348321967806)"
"(0.18684724221287052, 1.806073056180036)","(0.18336347141127635, 1.77844587322149)","(0.18578843113136317, 1.6807513256963669)","(0.17455098899996013, 1.8416094900776703)","(0.17611957890408536, 1.8010570895799647)","(0.2088875671684368, 1.6344787881718488)","(0.2901442924940315, 1.3603374529424501)","(0.19805696736446723, 1.7304320786218126)","(0.1888478881208066, 1.6198778541194114)","(0.2151288164474423, 1.5674972892875088)","(0.2505202941903551, 1.3897308023828747)","(0.21136535968932907, 1.4673326370300457)","(0.2211469163795732, 1.445697997348437)","(0.19761781262351932, 1.5499918688176038)","(0.1536820652085343, 2.000633007441395)","(0.20591224720435236, 1.5317258886032186)","(0.11900229035753557, 2.6316823126904243)","(0.18627633851767958, 1.6086145833971222)","(0.18710541491760554, 1.635485467239374)","(0.211367418108815, 1.558049546434461)","(0.20086820978812434, 1.5966366835915622)","(0.20946067243828645, 1.5829261014873028)","(0.17882690651136182, 1.8575469087318823)","(0.24154541521347703, 1.567621779818186)","(0.20378118129448752, 1.673229929589526)","(0.1712887786557935, 1.9690142210690724)","(0.1795070069521564, 1.8974805701465605)","(0.17786928353773274, 1.8309919177995662)","(0.17894590714475508, 1.8439555538577732)","(0.18945524283486131, 1.7530586542534912)","(0.1888133116912935, 1.6983872055893103)","(0.17380975641995391, 2.0905341912345388)"
"(0.15599214088939847, 2.0483777708087803)","(0.14216110293468193, 2.0848506658394927)","(0.10680675403891832, 2.9908515677045195)","(0.17247086395533257, 1.754947691405789)","(0.20223425595375705, 1.4351763032637412)","(0.17352112104988418, 2.096459253077797)","(0.2330300502374282, 1.6521720892132994)","(0.1882669371460334, 1.9506611658767514)","(0.20642260737609378, 1.4486688869212063)","(0.21119515146237255, 1.6321177075336908)","(0.23023171210474058, 1.543485354102371)","(0.2155517008823186, 1.467088372343921)","(0.225243299442619, 1.4188552129813299)","(0.18843644573327722, 1.6748125229321464)","(0.17236465357867947, 1.8941682781305733)","(0.20160532767850245, 1.6955192188193424)","(0.0682152908841459, 4.290094116644791)","(0.16392950906516995, 1.9927004902177217)","(0.17807744903873238, 1.8745762518145064)","(0.21958718169629968, 1.6636119688331392)","(0.21270692700101868, 1.614783872552584)","(0.17986067216234117, 1.717656337593266)","(0.164799063126177, 1.8946979497729384)","(0.25600378155513387, 1.6203758984039893)","(0.18812411584795385, 1.935609745801017)","(0.18247307984296968, 1.7016949965949286)","(0.17247497522603722, 2.134811712327684)","(0.12885168195973892, 2.7309635551066926)","(0.16964410630365714, 2.030187710710552)","(0.20640813988004325, 1.5961116049209698)","(0.188303695411102, 1.6140987668796214)","(0.16353330163278998, 1.8831074492386937)"
"(0.1438469617622673, 2.0268236108460838)","(0.13623363561327972, 2.049750957660298)","(0.09163869011140706, 3.5585380603945804)","(0.17548090939815236, 1.6957255953257533)","(0.19902789361423548, 1.4076684174111345)","(0.16074620528407682, 2.366641049242889)","(0.2079768636820257, 1.8507458460436343)","(0.19016528830988388, 1.9727224696322059)","(0.18948156471906288, 1.6281397919180154)","(0.2025945401025729, 1.8088302048639295)","(0.2355761081986789, 1.6924723075572445)","(0.20279388650226532, 1.6366623456770777)","(0.19799856237472585, 1.5783783987552649)","(0.1689567954661745, 1.956511766223237)","(0.09281050807893981, 3.667013370522787)","(0.18277474269545047, 1.915769317531387)","(0.08747335606305215, 3.3576293464435083)","(0.16387590110958508, 1.9794884845091996)","(0.17591219962688245, 1.8828186101255544)","(0.20802017974535836, 1.6981317594806895)","(0.20354512251799545, 1.627863827707057)","(0.1752776080607477, 1.6944391055711925)","(0.15259647441198107, 1.9943379008573554)","(0.24698765903142772, 1.7173943012223014)","(0.16021824234352727, 2.2149482109770267)","(0.1836842853274998, 1.5825936221738988)","(0.15311421514868442, 2.181890134039736)","(0.11374611247905321, 2.9479422033372926)","(0.15750652985364358, 2.0013334941273877)","(0.1947815228490482, 1.5065089108782936)","(0.18262414355428142, 1.5735833157836865)","(0.1786641765173405, 1.6377187769998114)"
"(0.10568893090233038, 3.33921466369097)","(0.09033678404828666, 3.4978911134106805)","(0.062228490095825165, 5.4381674728946585)","(0.11335559183044874, 2.8644107943181973)","(0.160358002165405, 2.113032702209022)","(0.10993871296563348, 3.4534552278514337)","(0.22061443781384663, 1.8852912572817173)","(0.16549655983136194, 2.2577758999943613)","(0.1744749217416916, 2.030739281572465)","(0.18902144784753178, 2.1567106716721627)","(0.27826672369081, 1.5286691913497408)","(0.19091595121671268, 1.973411593595457)","(0.16331474494385526, 2.1227601533207876)","(0.1713083972635593, 2.0921645343077726)","(0.05004475162651307, 6.143548356569513)","(0.15113423881356514, 2.424881310296117)","(0.14158894531316515, 2.3826517037106916)","(0.18080153364180168, 1.9453382989133583)","(0.17800343182998946, 2.041561163266798)","(0.20523167084938315, 1.8169122997624847)","(0.1698604112369405, 2.150869736333438)","(0.16817872324497204, 2.075211944913311)","(0.14371230283550704, 2.5199755111651303)","(0.24159359591420934, 1.6936517894840024)","(0.12930910520884503, 2.9823067353332418)","(0.13256938163824164, 2.5399388865950057)","(0.1093036441875962, 3.3041539062475884)","(0.09286085864941912, 4.047346466564119)","(0.09745447139153811, 3.4000373050905335)","(0.111724717992165, 3.05297175862602)","(0.13765117741266267, 2.418061016101121)","(0.14961245817843302, 2.316843739096812)"
"(0.05832555022788691, 5.579663698194501)","(0.051970208471643166, 5.687754965272766)","(0.03690887103043444, 7.659797382785792)","(0.06817021848033122, 4.528587320394478)","(0.12547929235280655, 2.7167968595533796)","(0.05729518288216779, 5.709286834378801)","(0.1115446354135577, 3.586133005949247)","(0.11654348386628205, 3.1653004389906805)","(0.16456133392122635, 2.1534250272203708)","(0.13905367805770497, 2.9617333723768593)","(0.2056894046857576, 2.0192587026545494)","(0.2090897044063896, 1.8390105588591708)","(0.1325862743268207, 2.694899669888785)","(0.12992331497119872, 2.7957276700125044)","(0.029046787229437324, 10.621832600929809)","(0.09813301713633929, 3.7895876015729595)","(0.08850829381558391, 3.9031260029230563)","(0.13158154008972991, 2.734909367289887)","(0.12680261489666797, 2.80871158752968)","(0.13366388668219123, 2.9032204929562124)","(0.08517860620866542, 4.202698664808776)","(0.10124823533121416, 3.4038410573760034)","(0.09044343254887065, 3.7696969617769542)","(0.11695597207614673, 3.425741585792079)","(0.057699934087227664, 5.860587138527216)","(0.07385019758350228, 4.358602021435367)","(0.0589717565488373, 5.691164209619372)","(0.04134873236106104, 7.035217895108536)","(0.04980461953932584, 5.852044863723821)","(0.06761170965576535, 4.563158944034635)","(0.11127639454189554, 2.848990031391476)","(0.07571699827658535, 4.551119549293279)"
"(0.04709810405100518, 6.788361400677867)","(0.04428885567759316, 6.931250066385763)","(0.03239565535807376, 8.854687509475626)","(0.062243082184394824, 5.162203133594603)","(0.14629338137466635, 2.4487732373080546)","(0.05606383505124012, 6.349754175063609)","(0.09774012352609021, 4.087650917500915)","(0.10147124961349921, 3.833791686985273)","(0.15997883988615902, 2.3705033631826846)","(0.1389635623188779, 3.0471494867560653)","(0.22418131367724656, 1.8751308814025647)","(0.18313549615885796, 2.179926841323413)","(0.13850299719254672, 2.6967343814819493)","(0.15730163465173244, 2.535646680235698)","(0.04564439783473812, 8.470005275798904)","(0.18899861286183808, 2.046874061833568)","(0.1018548608160061, 3.543469812138213)","(0.13320019580554485, 2.846360813511158)","(0.11837151502263704, 3.062351197972979)","(0.11765224322552316, 3.276391617172445)","(0.08219051321241995, 4.39465551179975)","(0.10715326163983652, 3.3398601716429894)","(0.10015965680781604, 3.432213335637547)","(0.09944593988192815, 4.118035506856682)","(0.0556748224717407, 6.0093203254591065)","(0.08546080724084398, 4.0630539312505)","(0.06054418003266527, 5.50359313290931)","(0.035794169641012966, 7.206091663402402)","(0.04981820332256485, 5.68061671018909)","(0.08263335781583526, 3.7769851893541464)","(0.15629746908881922, 2.07103941263336)","(0.08564187843281272, 4.192467344054913)"
"(0.06826551458329962, 5.093581599106919)","(0.08063053076312128, 4.231663820409113)","(0.07320540664756779, 4.5353852646169415)","(0.1080148298970971, 3.043067552325923)","(0.15813673863861102, 2.218709641833931)","(0.13243275516645484, 2.609259734155967)","(0.21788722184003476, 1.7531645106255411)","(0.13777354939563563, 2.667298518183177)","(0.18633240884950003, 1.9313937293431314)","(0.22457105662470037, 1.7744293922926917)","(0.2456023680544949, 1.7120400280081942)","(0.19185973706526233, 1.9718786038788718)","(0.18371872411321036, 1.9123126126703236)","(0.1889859742187606, 2.047446745485295)","(0.040488633833732, 9.54398576285582)","(0.14685290887403193, 2.7121176847616297)","(0.1278987533785847, 2.93486009792257)","(0.13635998790042936, 2.87610053175075)","(0.13480046223630945, 2.700904292707247)","(0.14493236308082474, 2.5973140279904685)","(0.11045619381879548, 3.299595664641087)","(0.15609577365559305, 2.362928910164924)","(0.14704673113142974, 2.4480308531227446)","(0.13003053899200673, 3.1774957125733025)","(0.0805054627348897, 4.611987920076194)","(0.13896901680925328, 2.639793287242531)","(0.0917236243507039, 4.17284931474386)","(0.040070360029688466, 7.739896838481167)","(0.07584654657640004, 4.143566759795754)","(0.13512427688609477, 2.4197681013150714)","(0.12393143419880269, 2.684968737078788)","(0.17265273605359352, 2.1605155141259997)"
