Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.19047045385941286, 1.7370188566544984)","(0.16711466099729075, 1.8090116815467194)","(0.11090959958918986, 3.130255756451984)","(0.1974285490980178, 1.4648628653192084)","(0.21648349874599596, 1.29441109135793)","(0.198850373728869, 1.9504678395439763)","(0.32471141650484214, 1.3613304351509512)","(0.20368179959384042, 1.8588659789820607)","(0.14192398819334526, 2.252735872551934)","(0.20202227082606175, 1.7467846327785725)","(0.21708124350779984, 1.7120094694412673)","(0.15125561293015205, 1.8976031434374985)","(0.155841796181229, 1.8618997225526965)","(0.15368006630052722, 1.8561883087449202)","(0.12956503434611574, 2.226095608797193)","(0.14916980271486316, 2.0836390007590415)","(0.10251473625054071, 3.0064074573717883)","(0.1663681737500775, 1.805939324609352)","(0.17752547806781718, 1.7297261515805502)","(0.1647774229031088, 1.9027170930595367)","(0.1750969694414202, 1.6940112631336877)","(0.1934323713971723, 1.5881241272123625)","(0.15706378903996607, 1.9936032465650322)","(0.2003774659843224, 1.754327842950712)","(0.16591411037522344, 1.8165178113821505)","(0.1935681825443029, 1.6075018432373736)","(0.18093150800767172, 1.659199210366743)","(0.13096179204545894, 2.182632345891486)","(0.18850559536182604, 1.561655403457932)","(0.19968664889177157, 1.558729237179789)","(0.19505905176860197, 1.5014957286159802)","(0.21189707200990635, 1.4973125184708107)"
"(0.19972584684371308, 1.6443757659867466)","(0.17516314142275277, 1.7025289374627246)","(0.11468199384261774, 3.047489135103571)","(0.2026033319695159, 1.426425588793948)","(0.21379923996274572, 1.3336275351934574)","(0.20456477478419685, 1.9170471626022971)","(0.32568105788286633, 1.3532859790057283)","(0.21386394615516532, 1.8019616153382987)","(0.14666971163610418, 2.1580521116592006)","(0.2082022321155074, 1.69092306927938)","(0.23587775517730816, 1.5676398622419145)","(0.15580985080605636, 1.8607439576813611)","(0.1578223009249465, 1.7985591359715518)","(0.15858687632864052, 1.7742780229024395)","(0.13024200478547499, 2.152449921790975)","(0.15223176287978582, 2.0034562602253487)","(0.10705098993539842, 2.8691413458559976)","(0.17208314096242133, 1.7099424739243925)","(0.18605345468795656, 1.6257174321743846)","(0.18492616590960775, 1.6998180235075233)","(0.18414303193396017, 1.5938056731643016)","(0.1938904405482409, 1.557434597486909)","(0.15852444477513444, 1.9541978151955595)","(0.21788738513542288, 1.6250366515596246)","(0.17039525911904915, 1.7596792656182052)","(0.19928453641118718, 1.5548839264354162)","(0.18739387960858359, 1.606375804771148)","(0.13485604948903782, 2.104252042495213)","(0.19727901285140523, 1.4695484344124425)","(0.2112208572694858, 1.4531154883851676)","(0.2035529089643667, 1.412337055891299)","(0.22218936310765733, 1.4434000698823437)"
"(0.1981260273564376, 1.6504017111036153)","(0.1730572404024939, 1.7252106558651314)","(0.11182967559748506, 3.100448264621922)","(0.1977159914261044, 1.4688004218347452)","(0.20898512522200696, 1.3835292156575068)","(0.21249898304456402, 1.7977414393554916)","(0.32190194459783966, 1.3513009288168158)","(0.21173775093558264, 1.8201669735462276)","(0.15682505990000525, 1.9789873540630762)","(0.19707403975447135, 1.7556642767390636)","(0.23840179768103062, 1.5714383227564872)","(0.16279349299317505, 1.7694844398412373)","(0.16076593523939456, 1.7465205096114675)","(0.15749805988757315, 1.7827106960572052)","(0.13789716677769062, 2.04662093265689)","(0.16785733353366078, 1.815716437712815)","(0.15136514863055936, 1.935192786135419)","(0.1761038575495707, 1.6225553838067885)","(0.18966380466919472, 1.5663470626818914)","(0.20273658890903004, 1.5409453412121614)","(0.19238994061275802, 1.5239105391629146)","(0.19300654644084458, 1.5109482474278921)","(0.16108490823363533, 1.8603512018576436)","(0.2269768203341954, 1.587561989927561)","(0.17111315954715522, 1.7490355861548332)","(0.20219137327959097, 1.4867307624954857)","(0.1896212222547014, 1.5815490443683542)","(0.13667819708047182, 2.052725864367053)","(0.19888262302459087, 1.437480382776448)","(0.21313797032515064, 1.4222911137343421)","(0.20612558377088327, 1.3936116262153735)","(0.22961312173655488, 1.3609705123033025)"
"(0.19543582826438818, 1.6379206275679756)","(0.17227421807106677, 1.6953615484433133)","(0.11478898240287191, 2.982298356174158)","(0.19766447739860135, 1.4553864764380102)","(0.2072003369933569, 1.3497278333793103)","(0.2160647491835272, 1.7510540545966384)","(0.3147536111431424, 1.3674857237574753)","(0.20678463420967497, 1.86332048539089)","(0.1549916546209036, 1.8585268468888736)","(0.20034981761409942, 1.76203698126364)","(0.23450826960325455, 1.567422166176515)","(0.16397270929337893, 1.721070945535206)","(0.16826796475618677, 1.6342977332770547)","(0.16045533574534268, 1.7497264946039648)","(0.14641890455678147, 2.0026413606001348)","(0.17598384081390261, 1.7820188275875404)","(0.16853780566177778, 1.7605723318784898)","(0.17716955454253588, 1.6132214989801479)","(0.1923927061712697, 1.5428451545593924)","(0.2088013709899353, 1.4986439781805778)","(0.19552513323972567, 1.485868590973379)","(0.1876380275208685, 1.5591903587922162)","(0.16246475364996193, 1.8181083923234442)","(0.2234714680938131, 1.604892782597207)","(0.1745065162179074, 1.6934484165968384)","(0.20272990774653027, 1.457457997063937)","(0.19561995539135135, 1.5204350073064872)","(0.14042387595072622, 1.9783879723623723)","(0.20052996983803698, 1.4210304367353768)","(0.21573689531298845, 1.3939667602052093)","(0.20830925304276937, 1.3635765525765986)","(0.22710464150927306, 1.3795609013130756)"
"(0.1790194386492271, 1.7814432563498304)","(0.15744329697421666, 1.8618062820602372)","(0.12083149166178213, 2.869896789285521)","(0.1750893565881876, 1.6446095973569574)","(0.1839079932096048, 1.531675280362142)","(0.19960635111177888, 1.8759707210921133)","(0.29487788611571203, 1.438298969607777)","(0.21391965315421788, 1.7368592222470185)","(0.15587939839967055, 1.829307109815564)","(0.1931218105148559, 1.7565049374843709)","(0.2312806112882462, 1.566264543073958)","(0.15996222844666003, 1.7065029946998644)","(0.16889488079589926, 1.6276339273977554)","(0.1578545073530669, 1.7440375637434793)","(0.1442632438256857, 1.9902568377413674)","(0.17917248412444126, 1.7679012399979777)","(0.1639865671512763, 1.8070647313644213)","(0.17937102876549832, 1.626866881549417)","(0.19168862445202722, 1.5624612454466396)","(0.2053591474828166, 1.5288154321101808)","(0.1969861135761331, 1.4858574492358498)","(0.19098825404025616, 1.5571702745693885)","(0.16871590965217556, 1.8017273084832386)","(0.22183761824964363, 1.6386427291369092)","(0.1794056037745395, 1.683115549317209)","(0.19382146654039542, 1.5428262432289475)","(0.19527860082006968, 1.5181366288556137)","(0.14631103093968745, 1.9244288888889913)","(0.19249246160699449, 1.4874804244641158)","(0.20056741082210122, 1.4952005452201058)","(0.19572049512975048, 1.4418197552175493)","(0.22407154295798226, 1.3944484195864846)"
"(0.16794085124125777, 1.9045637240437892)","(0.14240913752285705, 2.0964138369592207)","(0.1277467613735762, 2.71213361909478)","(0.15046915359084548, 1.9544451086575312)","(0.16182703479820834, 1.7737348859017537)","(0.18309243157345778, 2.0346791438263208)","(0.27908771949724853, 1.4478033719517425)","(0.20470924565177484, 1.717167204716565)","(0.1592880908413817, 1.8051796717990198)","(0.18982232608457614, 1.7872562918370614)","(0.22525030592620343, 1.6351816238358707)","(0.1558929985473654, 1.793219429282154)","(0.16960745700848606, 1.585438263922366)","(0.15823171224036572, 1.7327732282998474)","(0.14194135258350155, 1.9895046339726807)","(0.1794316093453675, 1.7647561236757605)","(0.1564442287406367, 1.9261037615985284)","(0.17541133162793138, 1.6292565936993806)","(0.1882050565399646, 1.5594840978522635)","(0.19448561003083986, 1.6042283039301906)","(0.19274048379264938, 1.4851467534045677)","(0.1847452205734611, 1.5967082753043547)","(0.16368525207052556, 1.8553755147852224)","(0.21936641044647603, 1.6253200419756126)","(0.18704012536053866, 1.6308573551267644)","(0.1971923726752949, 1.5760051141679816)","(0.20698177096779738, 1.5030068089304591)","(0.16050011665966085, 1.7843791967194422)","(0.19316810900004727, 1.5153314320709268)","(0.20109869655557144, 1.5311975141076486)","(0.19003460013703755, 1.5395612379269417)","(0.21912980989952313, 1.4493651252683586)"
"(0.15603793919767422, 2.069722685311144)","(0.1329881131590142, 2.317935619020318)","(0.13426989220614974, 2.644546468542117)","(0.13803756787368787, 2.1960803792287473)","(0.15200562117933927, 1.9274407557720672)","(0.1692399211137042, 2.1774671170391375)","(0.27314901880218867, 1.4933399600372461)","(0.19732243215443238, 1.7521247889101637)","(0.1724100539716496, 1.6504187664245218)","(0.18515849023808836, 1.8108371844493498)","(0.21990144067357398, 1.6342613150448178)","(0.15652363474527034, 1.736038880780459)","(0.1656043108523656, 1.6164193659235973)","(0.15749776496562184, 1.7088103583534384)","(0.14019304990462864, 1.9888457403690216)","(0.17992278920148375, 1.769235196720296)","(0.16077486306860533, 1.8757911957913231)","(0.17450232718443312, 1.6508613958529172)","(0.18527256862230213, 1.612745538666404)","(0.19684829504116874, 1.6128138183400165)","(0.19601337275223785, 1.4636975124009002)","(0.18119144479910715, 1.6287560250363375)","(0.16037293706365352, 1.8887465626415327)","(0.21854776273200474, 1.6054873444684306)","(0.1891467537407077, 1.6372586944973295)","(0.19735815491536488, 1.5944045164104568)","(0.2063031294796751, 1.5475164075624575)","(0.16919670714503654, 1.7507215483933911)","(0.19129942694216107, 1.5619587419194745)","(0.19380936605651586, 1.6248707964655171)","(0.18253756558617926, 1.6281377883820827)","(0.21972702153632567, 1.4440133456166295)"
"(0.15302415532520636, 2.0467961822818834)","(0.1383357909059489, 2.1696059655500046)","(0.1425955622858853, 2.434266635882257)","(0.14094545238787765, 2.114586935986906)","(0.14905802666280835, 1.9314270152121833)","(0.1736146663887069, 1.9722426414401752)","(0.26295255569328196, 1.5009593604671736)","(0.1905504566107326, 1.8059291578274546)","(0.17267604062463066, 1.6644115285011596)","(0.18365002256678284, 1.858451052084036)","(0.21378193119367234, 1.6666660930481296)","(0.16145915192546936, 1.6947729279030566)","(0.16950543336128243, 1.6069042330626553)","(0.16038316201337863, 1.6749891071452867)","(0.14108929318998975, 1.9693806902725262)","(0.18017822843486073, 1.7417648688945206)","(0.16556541049937298, 1.8384148917160286)","(0.1769690306493356, 1.6144691337829635)","(0.18425139391456882, 1.5976935698648076)","(0.1973477632915396, 1.6014572757622394)","(0.1984490144766144, 1.4231132460194527)","(0.18509936430018267, 1.5918689741270513)","(0.15877533459223872, 1.8821920343938288)","(0.22939275253552208, 1.4994191625136193)","(0.19121861223514705, 1.597937894811762)","(0.1958218690247085, 1.5914391092887752)","(0.20263090861465963, 1.5688038029225084)","(0.17637296764703705, 1.6633425976219822)","(0.18556869117779223, 1.5911433882418622)","(0.19037881392062844, 1.6171098462324542)","(0.18490681245226206, 1.5761302356256535)","(0.21883874219295985, 1.4587621941782039)"
"(0.15689509012965083, 2.040736815994378)","(0.14437313781771258, 2.1773591064846163)","(0.1515307926286169, 2.2414448851322124)","(0.14298559004787986, 2.1267833884900265)","(0.15017322527153568, 1.9893875090172344)","(0.17499377875820651, 1.8366105295605977)","(0.2637326966284324, 1.5290094502767495)","(0.1906748602640924, 1.8133811169632996)","(0.1716452600891922, 1.7303831718427172)","(0.1897200116836725, 1.802472393947848)","(0.21430713757406356, 1.6692984534968929)","(0.1672040920752885, 1.7281699290744081)","(0.1737618117068531, 1.628943815109325)","(0.16494194939198448, 1.6972731398631602)","(0.14640315434790846, 1.945486638652594)","(0.18061990743419534, 1.7041614259867275)","(0.16533225340210728, 1.8120592386125123)","(0.17900084478775066, 1.5900146723869715)","(0.18421541307102166, 1.5816474455002498)","(0.19670057567268667, 1.6049842571675825)","(0.1980881812659937, 1.435992127877969)","(0.183557155475704, 1.6419953338534703)","(0.16794670377526855, 1.8006081227856299)","(0.23837247044755, 1.4324308512759596)","(0.2078350139848432, 1.491976706498527)","(0.20272464586997185, 1.5613478821614686)","(0.20937492290744708, 1.5480532556988367)","(0.18777189056614163, 1.5872479177841412)","(0.1967539750100191, 1.5843767656853869)","(0.19701084442287428, 1.6314280507140908)","(0.190747138768889, 1.5917638842289983)","(0.2146711833514122, 1.5527777131017761)"
"(0.15232998171011197, 2.0575749133475774)","(0.14529500735779288, 2.160644086676296)","(0.16477917570747563, 1.9951068617874403)","(0.14057844905167818, 2.1341235217758703)","(0.14440874545380772, 2.0201490360059977)","(0.18945852737321212, 1.7761767325709918)","(0.2721057791361315, 1.4522305547905283)","(0.18688598517282826, 1.8727439903288872)","(0.17328176913265564, 1.756919091237978)","(0.21654114842515393, 1.6978434390353871)","(0.22666431412614418, 1.6212087553107222)","(0.17915918400521524, 1.7801326608948225)","(0.18742568946477509, 1.578501091412708)","(0.17804107288045037, 1.697111623823769)","(0.1576917233534243, 1.9796497393701782)","(0.1917726215981107, 1.6669215534482673)","(0.1652192004935089, 1.8981002346790117)","(0.1892008556148892, 1.5162107122263595)","(0.18128780779810924, 1.6128839095574903)","(0.1980704482353175, 1.6045894467414803)","(0.19798166267221284, 1.496410666199133)","(0.18065840518764287, 1.7318760865537863)","(0.1648314455859072, 1.895833805511173)","(0.251277941636747, 1.440661561662022)","(0.20860596305212067, 1.528410417237726)","(0.19202706224413107, 1.637203218547738)","(0.19267544934209482, 1.6572454792847482)","(0.17685845120204205, 1.679399173044337)","(0.1862511243885285, 1.6845971473455237)","(0.18439782763243848, 1.7235264331802593)","(0.18100019805326756, 1.6564091888094052)","(0.2116656268988882, 1.5706194988944018)"
"(0.14988606612941957, 2.0436393043359793)","(0.14270552555472274, 2.1867440263180726)","(0.1551889604473584, 2.003189931084574)","(0.13723413114280328, 2.2131463184014493)","(0.14044649601543333, 2.106713748785604)","(0.1907293938690155, 1.7183542840615698)","(0.26631742340711534, 1.4448078970016662)","(0.1862610010520668, 1.8168295929553124)","(0.1742608822854521, 1.6912331985949907)","(0.2286632562628514, 1.528427738477229)","(0.22963182936676052, 1.5606459137586781)","(0.18624212480308588, 1.6145076434036767)","(0.18313494052198043, 1.5638575442552745)","(0.1750852654680237, 1.6558795787812655)","(0.1489940949644399, 2.056986711232669)","(0.18427065114490948, 1.7092938202990184)","(0.16553560566876552, 1.8847831387434062)","(0.1713352866862719, 1.6390664234710153)","(0.1779537926905884, 1.5925523042012713)","(0.19005930204280835, 1.5964401795824532)","(0.18888792641027172, 1.5304757015942776)","(0.17257994189114048, 1.7569446165779359)","(0.17417545316220073, 1.7469755087304324)","(0.23435855162077826, 1.5193930123077508)","(0.20129003085330782, 1.5465252403997285)","(0.18475577111013813, 1.6549968920588183)","(0.1797989433238426, 1.711574463390825)","(0.17474160815444406, 1.6737041826574977)","(0.17315364490547688, 1.7261810952454557)","(0.1805964623140093, 1.6712600906910409)","(0.18083910816942858, 1.638676986024269)","(0.20763855662481365, 1.5676672600516175)"
"(0.15239674882772125, 2.035572079819234)","(0.14687128745112768, 2.154211219876196)","(0.14998236920761562, 2.0685611947439395)","(0.14139464713865532, 2.158797647883504)","(0.14376442388672145, 2.017854581476596)","(0.19255689337041218, 1.7340507988557914)","(0.2704844819579122, 1.4308425595636827)","(0.17502384000996077, 1.8720700673171717)","(0.17972859455205906, 1.6469081854420269)","(0.22421158062209376, 1.5651231425437262)","(0.23002602473723727, 1.5710460747755102)","(0.18546020760698362, 1.6097338994715202)","(0.18994201849261638, 1.561911361043135)","(0.17765951025380666, 1.6488940916756418)","(0.1574037941424921, 1.9569725970260559)","(0.19217180631691383, 1.656608728224461)","(0.16523347106372785, 1.8773471960130423)","(0.17234574897544183, 1.6712080383854022)","(0.17922010226481128, 1.6411265137613218)","(0.19289787021625704, 1.5984502731329329)","(0.1913951401732619, 1.5632690741310475)","(0.1747468545636471, 1.7882487677413905)","(0.17420026691054255, 1.7933006569571937)","(0.23094565491711772, 1.5508331888782256)","(0.20616020646116656, 1.5565853066705602)","(0.18488102446861646, 1.686959322981386)","(0.1820657502418098, 1.7618424878410828)","(0.1780875442251016, 1.6925538258768618)","(0.17517621513074882, 1.7396675069611907)","(0.1810648303882664, 1.6884266963807726)","(0.18167377604470283, 1.6765002279861785)","(0.20247824233134604, 1.6032769395066715)"
"(0.16575388904676674, 1.9619624500401622)","(0.16077402889100223, 2.008648205687028)","(0.161946009401237, 2.0091666649839426)","(0.15607199015309206, 1.996762091124118)","(0.15459832113962937, 1.907398054967147)","(0.1937619789435286, 1.782064719125512)","(0.2784455727615611, 1.4575646701967042)","(0.18687560256155325, 1.7580346535409994)","(0.1848553146169789, 1.6321287232783799)","(0.22104110793703313, 1.577245130987496)","(0.23514127845053423, 1.5563498021549846)","(0.19090935056185432, 1.5948542182074972)","(0.19291387106344218, 1.5965388944566932)","(0.17987992049240265, 1.6579831370077107)","(0.1504143026510285, 2.072618668081953)","(0.19304078029120048, 1.6642453378555666)","(0.14917551874157448, 2.0854362162494264)","(0.16958742158892784, 1.7622135282700913)","(0.17840030885521038, 1.719185777335916)","(0.1940106738959268, 1.6788125725680423)","(0.1905318673931524, 1.6528259072050149)","(0.17751086265026655, 1.850582684228549)","(0.16779168038343048, 1.991814961284399)","(0.22867669931219384, 1.5750925462244376)","(0.20538516821384972, 1.6645069805674098)","(0.18162340475601324, 1.8269846296235401)","(0.17779701644562246, 1.9065657353205205)","(0.17821446490969847, 1.7966125498261125)","(0.17630831858579205, 1.8455535807254528)","(0.18281600583833416, 1.771976977368476)","(0.1789985958121434, 1.7270976760165013)","(0.19917060622679403, 1.7003219845752178)"
