Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
37,16,38,20,11,24,30,21,31,33,27,25,25,33,33,28,26,28,36,32,22,31,22,24,23,23,23,1,13,21,13,34
34,27,33,35,26,29,29,31,27,29,27,29,23,31,27,29,31,27,37,33,33,31,31,24,16,20,20,4,12,12,17,38
39,24,30,36,25,28,29,28,26,25,27,29,28,25,29,25,27,27,29,33,39,30,31,26,26,27,28,16,24,26,30,31
43,22,33,31,31,36,34,27,28,26,24,26,29,25,30,26,26,31,27,32,35,23,30,32,35,33,34,25,31,34,40,26
42,27,31,27,39,37,34,26,28,25,23,27,24,27,23,27,31,32,28,28,36,22,30,31,39,34,35,27,35,31,39,24
42,27,28,28,28,29,32,24,23,30,28,30,31,30,27,30,27,31,33,32,43,25,39,32,38,35,27,29,39,33,33,29
47,38,35,31,25,24,31,24,21,31,35,25,30,23,27,31,23,23,32,35,36,28,40,28,30,30,18,22,24,22,28,30
46,41,38,24,28,24,30,31,30,30,32,16,20,21,27,24,27,28,30,30,28,28,31,21,24,25,22,16,22,16,26,19
48,27,37,22,28,32,28,33,31,28,24,14,14,26,26,20,26,32,29,26,29,23,35,35,30,28,34,22,38,30,28,22
37,24,36,25,24,38,29,34,22,29,23,17,19,29,24,20,28,28,30,24,30,24,34,37,32,32,25,16,42,36,28,30
35,34,35,26,18,46,36,37,18,36,24,22,33,24,29,23,25,24,37,31,29,30,24,29,30,30,18,16,32,30,26,28
47,38,28,30,29,44,37,32,25,33,35,23,21,25,24,26,24,20,32,38,30,26,27,30,31,29,27,21,27,27,33,27
51,32,27,25,31,35,32,34,30,34,44,22,19,32,25,25,27,24,25,36,33,24,31,25,35,31,27,21,31,29,27,21
49,24,32,21,20,28,32,25,31,35,37,27,33,29,25,21,21,26,22,22,22,24,20,10,20,18,14,14,16,16,12,26
39,22,35,28,29,33,40,16,29,26,36,34,30,26,22,24,22,28,24,16,12,25,6,4,6,8,10,2,2,6,16,35
29,21,24,31,29,35,37,28,16,23,32,35,25,25,26,32,33,30,24,24,18,26,10,6,6,12,6,2,2,6,11,32
34,25,18,25,26,23,22,33,27,22,24,34,21,20,22,26,28,26,22,22,14,23,14,16,10,18,6,4,8,8,19,21
