Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.1880718494528707, 1.9233951757595047)","(0.20263896082880842, 1.8114257292632314)","(0.16122621421748495, 2.0604822606081203)","(0.13424446430250347, 2.461753369351237)","(0.1602059248470816, 1.8902323531112137)","(0.1699229412498625, 1.9013912891120373)","(0.1744449764106104, 1.7329006371953894)","(0.1905288095196748, 1.4448005947781761)","(0.1649294795874155, 1.639646416711734)","(0.17300617436398116, 1.567535542102749)","(0.1740120434203066, 1.8737470535119238)","(0.16264641008494565, 1.7253890392414104)","(0.14904110775357385, 1.915093608767248)","(0.1566042028633515, 1.9349223588859492)","(0.18212462446574326, 1.8197326775410192)","(0.20146843268264758, 1.7610094667444753)","(0.21276463030600587, 1.690529959369355)","(0.17494468971923194, 1.7855660974509895)","(0.15833373176704887, 1.7902253094943317)","(0.19123843807674007, 1.6707624671108088)","(0.15597892413412437, 1.7753399039160893)","(0.1502516962163913, 1.8065518630891646)","(0.13859163845949685, 2.133759925051809)","(0.2009396297162624, 1.8522396691242302)","(0.16493470977203278, 2.047960005705445)","(0.15769238113874853, 1.8354702075778284)","(0.173718743435615, 1.9987401218940586)","(0.15552463099955827, 2.207948698082462)","(0.21714569579876292, 1.7962296026900455)","(0.2005407509728439, 1.8050772887867716)","(0.15393218610772716, 1.9641131061397181)","(0.1569842371212082, 1.866526252504907)"
"(0.22520427186786746, 1.6722688679240822)","(0.21854217016160257, 1.7547655619875384)","(0.17122563748607778, 2.0498715040956923)","(0.19637075486370978, 1.7931950613119072)","(0.18170868747931496, 1.7415500838559854)","(0.1906135076793147, 1.7744732579064175)","(0.17385760457901184, 1.8504346193948256)","(0.187940819770572, 1.5020304968446145)","(0.1625585666092225, 1.5599532891931067)","(0.16971135082503475, 1.6775434801211357)","(0.1881319515654753, 1.830545721804827)","(0.17075882653582886, 1.6350169534869716)","(0.158808854641212, 1.5984322025672326)","(0.1719447397867489, 1.750511024379411)","(0.19095034399741503, 1.7509065874638892)","(0.19930544631173536, 1.7610672686913431)","(0.19671544788342912, 1.7878873283937045)","(0.16091241798966194, 1.7674850771135173)","(0.14447047309391475, 1.6811455254704386)","(0.17961785048975765, 1.7221529135123779)","(0.14480279174961233, 1.7201026867637563)","(0.1398560878699564, 1.7076595676155248)","(0.13971900177371674, 2.032982448090578)","(0.22640974455905213, 1.6819733250070668)","(0.17829134405411107, 2.1649812881672856)","(0.17991301120317665, 1.6445149480327288)","(0.23473179820169607, 1.6099364245100052)","(0.22507922992459783, 1.6439880525895518)","(0.23635625639166627, 1.6635444001103419)","(0.20540274649361256, 1.8349357828059771)","(0.18604601562897446, 1.793777426047107)","(0.1688730859515962, 1.7020020350374183)"
"(0.1876609810594582, 1.9976618684613)","(0.21922106383281018, 1.7394401062245182)","(0.12109118108422239, 2.85211113486575)","(0.19125444217859952, 1.8613636482209504)","(0.17542085084788878, 1.845960746492331)","(0.16234920888246032, 2.169730753887585)","(0.13365795920594262, 2.532709197853829)","(0.18843180017378125, 1.746462081224608)","(0.16662515994896723, 1.898468563237613)","(0.14318566509710245, 2.379661722815703)","(0.1733020642268866, 2.096843385185172)","(0.14901277110112016, 2.2743477153833918)","(0.15141861712322102, 2.0421465493200417)","(0.1393238482143822, 2.422091344823892)","(0.16119799759534906, 2.2844852697575746)","(0.16588805374076834, 2.335822263049675)","(0.17261611993962916, 2.247619768712942)","(0.1380279062759735, 2.473467354306252)","(0.13513197790685427, 2.1451508089576397)","(0.16200387219119847, 2.268614221750647)","(0.145332075676707, 1.982899457911148)","(0.14132806360760414, 1.9644402764041329)","(0.15832516178488965, 1.9041453299516637)","(0.22235694786168544, 1.6502098252184774)","(0.18477486291329084, 2.103437321153584)","(0.16538164297516347, 1.8605587485332569)","(0.19030955546985037, 1.9631706214952889)","(0.18413187043803014, 2.0367058409430623)","(0.17905882613680432, 2.0879506438121864)","(0.13717513347738233, 2.668839422832469)","(0.18230995798834554, 1.8654819331479524)","(0.15253566877888391, 1.9740006280493418)"
"(0.23059283568587366, 1.7130900154647186)","(0.20559962516977048, 2.017102661287755)","(0.15753973180800387, 2.1118046143574967)","(0.17075498701431824, 1.9951639519433855)","(0.16312928408745547, 1.9854674609417717)","(0.1652894391767519, 2.0695806045253873)","(0.1564835329762521, 2.2726708104285915)","(0.17131853821923726, 1.892766571495564)","(0.14963058667353882, 2.185960315815048)","(0.13426371101141218, 2.4658035162674747)","(0.12732619899933972, 2.753802277879794)","(0.106892847591166, 3.0898289596790183)","(0.12587399620497253, 2.758700746611207)","(0.10546933974608488, 3.1077686423487156)","(0.11539134811593976, 3.0825266452188154)","(0.11898279065587153, 3.1159465311228316)","(0.12745476502587944, 3.015293228772076)","(0.11560346170586173, 3.080527122866736)","(0.12443438805834217, 2.843394268511262)","(0.13228528568056525, 2.9688272726914775)","(0.16500421535998705, 2.1445562609522386)","(0.11261371143026033, 3.002024295980162)","(0.1763019551485672, 1.8230986323166947)","(0.2530276511723109, 1.531125823331498)","(0.1929207885669615, 2.054556775314984)","(0.17179339424812717, 1.8743206929651188)","(0.17841568979356376, 2.0246201525604697)","(0.15742950949775955, 2.554817729507573)","(0.19629896603721736, 1.9934694702397229)","(0.14592537440654962, 2.644691704782895)","(0.14852887496250733, 2.229542030024276)","(0.14151280853319625, 2.224843134464624)"
"(0.2749359417629689, 1.506531171878819)","(0.25381337617891175, 1.6536250650345494)","(0.2325567440346121, 1.7860738024799674)","(0.2340145184517895, 1.5879087173306528)","(0.20422834184088187, 1.7221145917254566)","(0.29935743837549345, 1.3657926624418077)","(0.22355401526272392, 1.8108822635806168)","(0.20226786798785912, 1.822552277338198)","(0.1528167305976981, 2.231524089735723)","(0.18113717605647003, 2.043148066830528)","(0.13874337398702866, 2.606372017401084)","(0.11945162049923017, 2.8638754227166494)","(0.1330004613240565, 2.6956922080616788)","(0.11218989523472835, 3.1579151547474384)","(0.11415573586961493, 3.123275584961876)","(0.11287719893660124, 3.083136529983539)","(0.12109741709965355, 3.0404818617782845)","(0.12108172437366026, 2.8801630686185016)","(0.13093672100273104, 2.687579672708129)","(0.15139514306377622, 2.6200575487355775)","(0.19160055939144588, 1.9446575468057958)","(0.1179848638677397, 2.8508076518772434)","(0.17773164021391716, 1.9301291007268027)","(0.2735891048653331, 1.4974391450620894)","(0.28081890372711277, 1.534765740593489)","(0.17280521509406335, 1.9554280614947654)","(0.20831088532489173, 1.8439027910828756)","(0.27523393118084766, 1.5345474510785477)","(0.27316402517998883, 1.5157366975787048)","(0.263613648860734, 1.5719896813489447)","(0.15855389009635004, 2.3290077284728197)","(0.15024304146905135, 2.18119056571101)"
"(0.26718848705127407, 1.592014416336615)","(0.2552258545517776, 1.6889684778356013)","(0.22494075992603538, 1.8955848467846164)","(0.2354147995627515, 1.7884739170303094)","(0.1847487196651115, 2.126106325491737)","(0.3181817277745077, 1.3855860613805921)","(0.243176371825941, 1.7412153672872697)","(0.22980194608059756, 1.7242633349141538)","(0.13653854125296352, 2.50073272749422)","(0.21936332392015778, 1.8188127137834167)","(0.16932848370447764, 2.275670113967898)","(0.13592261578230475, 2.5956446360844727)","(0.12004144852930208, 2.990670647007202)","(0.12534579894879644, 2.96421301030534)","(0.1504200370347874, 2.509250850205722)","(0.13827031770422013, 2.6246915100857593)","(0.1596511044430485, 2.317495850546502)","(0.15571913743456414, 2.293101576924559)","(0.14762122353861384, 2.320930001360522)","(0.20264711115449163, 1.9173141824368987)","(0.1940442049130767, 1.8807062674491586)","(0.11956706703161929, 2.6454241892789723)","(0.17790232941772252, 1.9756181232301648)","(0.3110087128697847, 1.3434416885653044)","(0.2820205716273041, 1.5403247282238723)","(0.14565350593363444, 2.5152298900076007)","(0.2212425806712388, 1.8523137218662373)","(0.24919758011796614, 1.7226645914421415)","(0.29451473163518493, 1.4481443970133718)","(0.2960705370177833, 1.468782596343667)","(0.16687321184561996, 2.441435186227827)","(0.1610510334051137, 2.112828471961702)"
"(0.2606558132084511, 1.614227272562183)","(0.2594658254919995, 1.632959871301343)","(0.2247434059552183, 1.8159012178347358)","(0.2190924784501257, 1.8458141437128486)","(0.1939200305037788, 1.974778052911717)","(0.3020437440386593, 1.4509384878451819)","(0.2399222162239556, 1.717869955878417)","(0.22011881450231444, 1.768972685772645)","(0.1670695535031178, 2.122329578286455)","(0.22473863854206147, 1.7629913934978214)","(0.19374516189539726, 1.9936167708404264)","(0.1533846303679565, 2.37977469536157)","(0.14287834120224743, 2.463859591153292)","(0.1561446279819413, 2.3520337283234793)","(0.1685040348138011, 2.275959173780325)","(0.1687609254581733, 2.3159081770360377)","(0.197883114387059, 1.969661902509892)","(0.18007954373571414, 2.1035382151959734)","(0.1666893481869317, 2.157266931465798)","(0.2150329322043515, 1.7489112517554175)","(0.1872728833228592, 1.971167815104702)","(0.149262013533194, 2.2467464120048044)","(0.16911145668279287, 2.179931002453219)","(0.29872274143393174, 1.4102667867749508)","(0.21387558706383092, 1.9485522332712093)","(0.1363444376504265, 2.5447016614004188)","(0.21347578359606972, 1.9114943178730002)","(0.17789689837328052, 2.398604199557023)","(0.22769456889117073, 1.8489217270987417)","(0.25544853837833625, 1.7372028909949302)","(0.16641974580151422, 2.3411660410680843)","(0.1773061895611882, 1.973658350375102)"
"(0.2445866043988123, 1.6417664969728345)","(0.24397669210605447, 1.6539027739963366)","(0.23433821114647532, 1.5665893531624937)","(0.23686512452896202, 1.4793220232796815)","(0.2143970803728866, 1.590675885435579)","(0.23680279553059366, 1.5347937713830844)","(0.20924673136858588, 1.7663265436131623)","(0.23044342041193835, 1.4726021264689828)","(0.1909176607179061, 1.8029592990233594)","(0.21631866657043347, 1.626767123345599)","(0.22760987051281825, 1.595257950112692)","(0.20427189058806813, 1.6898441237426618)","(0.20514236025646737, 1.60969635430006)","(0.19905114643964766, 1.794569701535756)","(0.19292642365307974, 2.0047645560826033)","(0.21261998151477102, 1.8779375264919556)","(0.23325482563893626, 1.712473694912661)","(0.19953460336189874, 1.8368055444645972)","(0.20821795776317448, 1.6919666361524341)","(0.2196379061634261, 1.7450846191842995)","(0.19522787162902347, 1.8667468124848858)","(0.22057580609593375, 1.5706879320999902)","(0.19058362138186227, 1.8873719662029314)","(0.28165651232841654, 1.441230847923457)","(0.2398516664856054, 1.5497016688234826)","(0.13926525613469667, 2.256332266249515)","(0.18622726327677988, 1.9737461099376394)","(0.21931393237623822, 1.7606454050878293)","(0.20285488950594213, 1.9050627236949382)","(0.19269371849860684, 2.0583043479537437)","(0.15867967957929127, 2.099533394979958)","(0.19960895812868043, 1.7269338468680904)"
"(0.25990853920932655, 1.5770574884984523)","(0.24607213398954683, 1.630438827959139)","(0.1657990468829011, 2.127401493399242)","(0.2009757388800058, 1.7849822050354947)","(0.17878475164549593, 1.8370929571453862)","(0.18455566833466888, 1.8798498383325828)","(0.17220905430289207, 2.050606244383256)","(0.22571508705643523, 1.4181021390881003)","(0.20194015902550966, 1.6406500077521584)","(0.20355239298480235, 1.6547417573576209)","(0.215241929262013, 1.6784688590794963)","(0.19661889361809798, 1.6890639711974684)","(0.20396931193872267, 1.6180874015724418)","(0.19701088477399628, 1.796218523423004)","(0.2126652622413399, 1.8322664955366228)","(0.22608752064888685, 1.7492434968919799)","(0.2290881077272972, 1.7240270934821984)","(0.1881760787209261, 1.8976289637115853)","(0.2003111686040853, 1.7470224979947315)","(0.1919268111659844, 1.9801795868898566)","(0.18811390461684735, 1.866091045822229)","(0.22730707492777952, 1.5101676346624708)","(0.2047409574788367, 1.680889311987641)","(0.27552081840054776, 1.4406236074325518)","(0.23300415333107302, 1.5461086125571786)","(0.1360618414968394, 2.396757626583071)","(0.18086049824403405, 2.017688838346848)","(0.2161935093375515, 1.7313033368615607)","(0.21318580512514923, 1.7919905689348783)","(0.18519514055126776, 1.9951214127543881)","(0.16115379930602353, 2.1456499954798116)","(0.20663437690211814, 1.5665057941528144)"
"(0.25257060870769393, 1.5665417952907865)","(0.2392576707891684, 1.5637975776221344)","(0.1587305003566726, 2.097664235379848)","(0.14535725127488602, 2.2810289569898154)","(0.19193568258327415, 1.7015353177410613)","(0.14426747050003827, 2.2349303921626147)","(0.1529367777606842, 2.2101952335321537)","(0.20893505286360892, 1.5439784144876572)","(0.21465308935738073, 1.541294381386067)","(0.1759945193187485, 1.8850941273274924)","(0.20988390322793812, 1.7337544166507763)","(0.1729850964865212, 1.9220543016120848)","(0.20500503429019054, 1.6566997734126052)","(0.19226878261823035, 1.765363607432942)","(0.23133022010201706, 1.603861553662397)","(0.2531082998350424, 1.5456374960007473)","(0.2532577556834731, 1.579168530581399)","(0.21084683942185056, 1.6972832888562734)","(0.2001962541675787, 1.7514429114638133)","(0.21289723132323055, 1.7752376206508182)","(0.17397762451301663, 2.016249732120624)","(0.17781020646145582, 1.8551094934736032)","(0.15085857773508896, 2.2538146151635887)","(0.23622029969063513, 1.6978835269242432)","(0.19176163134100072, 1.8491422129595887)","(0.187034480615844, 1.7064018474450995)","(0.21272553461153795, 1.7393670180201863)","(0.20392364223144188, 1.7491313038133272)","(0.23032926622131986, 1.6178406053144032)","(0.2170918385393692, 1.7502784144320673)","(0.17508114788704474, 1.9494839922840423)","(0.2113646180811366, 1.4693621381943576)"
