Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
1.3510921369138855,1.3474382565238356,1.2972343098917376,1.299353320244508,1.2787157210731481,1.2662123076473468,1.340252750981018,1.301527153746224,1.2810813668308594,1.2886101476123089,1.265734616717439,1.2838288339677295,1.2851115280565093,1.2667105502614737,1.250583130202704,1.273298346235942,1.2450194607504925,1.2518009347096732,1.2854771567375114,1.3081688048371465,1.297932750357196,1.2697998472129581,1.246253190860298,1.2951772802147368,1.310468107325771,1.299510947306244,1.3305907391808345,1.3157079258668813,1.291430429330061,1.3507879005898549,1.3306618030937343,1.252754681529398
1.3700577300505619,1.355731181700562,1.2816179184331558,1.3074279481342597,1.2877758552496419,1.2477914015464429,1.3214259535807509,1.299219693604651,1.2605929809951957,1.2718831797580883,1.2419881464699194,1.2539398174552452,1.2577807290497527,1.2336398270134252,1.2156025040702192,1.2363621133628326,1.2189125679332544,1.218258667803613,1.264963930657086,1.289899495232842,1.2832123494997771,1.261350359883554,1.2541916030569926,1.2968817378748572,1.3232067321046526,1.2983734428858542,1.3353340004542178,1.3351917905545114,1.3086331182134545,1.370960565005349,1.3450756551757626,1.2396946944210652
1.3690756731928282,1.355069953085265,1.3005928470811874,1.3046960177000957,1.2825248283654278,1.2715905473029372,1.314443873683513,1.3113832147725186,1.234205704747327,1.254826182469936,1.2343008667463367,1.2480448155157589,1.2529048162869156,1.2264450299080145,1.2189132979985482,1.232060664630672,1.2217075356977893,1.237428691063449,1.2737993193704318,1.2983400707087902,1.29822226632117,1.2695442296317572,1.2609184746761175,1.285931283651543,1.3046661375381585,1.3112052114753605,1.342545973995465,1.3375254413180995,1.3029196106316812,1.3737652902618054,1.3454111601621344,1.245316694568699
1.3620318785879622,1.3502638116222896,1.3035971596178717,1.2980264219685862,1.272678798271871,1.2835370249985618,1.3082082734471248,1.3073053347377153,1.2151478212686517,1.2515252040710623,1.2324449269703066,1.2365176985229158,1.222466271586531,1.2145559083201074,1.2058287080812102,1.2028929834729993,1.1876602872541426,1.213688888052526,1.2505498533154389,1.2862023665267297,1.2887928802642696,1.2328448877105986,1.245954033494092,1.277093582400579,1.3130621621291338,1.2988429899574607,1.3345568688209397,1.3235482356262134,1.294974429965294,1.3642007723170684,1.3491074201445008,1.2411528398770992
1.359488189767416,1.343085298907844,1.2926292652191718,1.2997908813328645,1.2632560584929824,1.2856727210794572,1.2930424999885928,1.3046167434227245,1.1998633779784174,1.2283107709922514,1.2071324487267494,1.2267529211525996,1.2196312536143865,1.206869818180353,1.199338896578672,1.1930435246671598,1.1841521061133653,1.22189088736222,1.2454230547301246,1.283487130351795,1.2914192997294198,1.2201644415468573,1.233496278957929,1.2651598991738324,1.3046902169422763,1.3137642777791527,1.333996107142628,1.3243994336412708,1.3284093856897696,1.3597804731094505,1.3492494906662102,1.2405806085042956
1.3510601070220074,1.3302572814287696,1.2836679938118363,1.2842102260359374,1.2283176088833152,1.2847988912260075,1.2997635092688,1.2979862079800657,1.1934563903991562,1.2186507979351793,1.1921984265945123,1.2079338466894753,1.2000894271683102,1.1896072264200248,1.1819019878366663,1.178025699571491,1.1730470183075175,1.2062696614930029,1.2184073423195252,1.2759025567885853,1.2682538831432322,1.2080123378328553,1.2144266538252002,1.2559957704436584,1.3076972585026891,1.2879420323793405,1.3237980170912262,1.3267656317130545,1.3236687302511414,1.3526432662694865,1.3196124761735346,1.2389536665990495
1.3515011801258219,1.3234869748550793,1.2923172355905412,1.268077071234329,1.2028979835863614,1.28098586439492,1.280838414498715,1.3077069769169156,1.1755080528815725,1.2154727984286329,1.1909265530340578,1.1983429396164338,1.1812958616865155,1.1786561940959133,1.1762360227022455,1.1679264828285767,1.1626757124261788,1.1821340899288302,1.201180295323536,1.2388904131970109,1.2407397975486416,1.1973690875209744,1.206276607373635,1.2420991367566925,1.300241600072258,1.278150780565948,1.3063801783036606,1.3246192754275186,1.3199428752195366,1.351380947097677,1.3001317203418106,1.2297574591799902
1.3457012884162123,1.3198784058032864,1.286932604960957,1.2701490167096627,1.2087536089111377,1.2737927091768688,1.284759601540182,1.2919866678697762,1.1834476964529943,1.224151870292253,1.2063463490156676,1.2020374166004462,1.1847899412994445,1.1934258911229323,1.1871215060721145,1.1769561225409066,1.1677069773377886,1.1844218483789501,1.194359810527934,1.2411527925374153,1.2367433762210787,1.192251182459188,1.1896384087926444,1.2477605904315792,1.3054632809523912,1.2586845418354742,1.3212982208619812,1.3120415006135382,1.3274379100023188,1.3478394041940744,1.3063728128185679,1.2193734544580903
1.3588039751202814,1.3287017256930354,1.2906545174918151,1.2683732768503564,1.2091608290593803,1.2825657898895972,1.2882471924741459,1.2929523506679619,1.1905275835123152,1.2089586833834578,1.1995913421282822,1.1964037147040034,1.189126435104498,1.1975282742382871,1.1901027998999514,1.1732084790869752,1.174957288613333,1.1909881764294907,1.203348142724319,1.2228886626730657,1.227126003775899,1.200165318715395,1.2009849779404873,1.2599501128980923,1.3091499799041892,1.2604785830178036,1.3399447554751855,1.3275518818381011,1.3354341275935027,1.355129689193854,1.3137043948498563,1.2218288523838343
1.350352086065888,1.3385586421142517,1.286385366359118,1.2728640709701937,1.2009299332753927,1.2805273307068377,1.2870700256058245,1.27632178386278,1.1979187979373755,1.1902712503589865,1.203123688972523,1.1865348019639406,1.1696824633321137,1.18866245584854,1.18717760700863,1.1677362550605273,1.1592046155755136,1.1688058206149217,1.1789844924285353,1.2034296562875033,1.2058123176583908,1.1661055733739678,1.1812799970044845,1.2463752037698521,1.299854320288468,1.2440254057197313,1.3312826744042494,1.3354170152937912,1.3352940796024613,1.3484791351371246,1.2987519540868848,1.196091821143991
1.3407691484559001,1.3159236557004919,1.2958429859257274,1.2720141438376904,1.2110013185820554,1.2899155754566607,1.2871211480492664,1.2631090051342617,1.1954552751022374,1.197217296434312,1.2182242925169722,1.1987460573368156,1.1805744607415705,1.2066203999877074,1.2027027514687625,1.1876989002157596,1.17376202971856,1.1833006236782693,1.1765816409612504,1.203516008404782,1.2086522458566116,1.1719443843175585,1.1817794346365487,1.2451764903132652,1.3041454270243187,1.2389217244366877,1.3367494337972827,1.3286517584345199,1.326855753014447,1.3416376215741055,1.3015943708400826,1.20425659261125
1.3129604061524653,1.306396832696891,1.2863987293773016,1.2621535725455892,1.1978832364923815,1.3003643421025906,1.276292239123701,1.269289303426977,1.197500636090925,1.1931555294314462,1.2301049191252271,1.1976163323286333,1.1822322987651477,1.207820933384357,1.2108245501564392,1.199181129968608,1.1867265411423544,1.185910384757652,1.1819602851700917,1.2204753533268524,1.2130476612385435,1.1795598935664084,1.1805456408352268,1.2501571921846757,1.2899488052084913,1.2270374752734197,1.3076055756619416,1.3268893914249078,1.3131891527108606,1.3123138847139444,1.2657816414981942,1.2187439214822486
1.3295510417798666,1.3172734406417443,1.2962154795203926,1.2718922821630823,1.2118575108690752,1.2888730866000337,1.264552342011729,1.2637709541143,1.2128747893356278,1.2064428106054346,1.2423292137291773,1.1998579352586487,1.1906883726650976,1.2115449497763835,1.2066479510068435,1.2057344186849401,1.1965296228363123,1.1982262422795367,1.1829700455016643,1.2194497347533768,1.1970069234142162,1.1802496427022933,1.1704328438802658,1.237594520680622,1.2942333387235996,1.224301099339715,1.305529290401491,1.3138402248658754,1.296603424316605,1.323059032538176,1.2731882955634342,1.2002636850456647
1.336267930529526,1.319195009054725,1.3156717209633084,1.2713673583795402,1.2184020115370633,1.2601831208162104,1.295600539178031,1.25089192435011,1.227529230056428,1.2185154654980586,1.2433980329677317,1.2042667964437292,1.1965243851653706,1.2140061465658007,1.205341731415327,1.2031348263138724,1.1907491574371303,1.1839933563899274,1.175567508180166,1.2046031024083699,1.1860316613175446,1.1786479969210981,1.1629281383855088,1.2395345778234736,1.2759876696655448,1.2146672493948525,1.3094858458358294,1.302331970408116,1.2950910474121533,1.325925173861058,1.264486767415722,1.190030358839703
1.341279719203574,1.3119231062499335,1.292557198196197,1.270266966401166,1.2391511100976311,1.2635160414041284,1.2819707462132715,1.2455359338443615,1.224174224651647,1.2098434793699777,1.237398092981522,1.2017158515306623,1.1988120275404612,1.2155321697532213,1.2093673919459584,1.2095394067046117,1.2008145770286138,1.1942456512653636,1.1917052331363707,1.2116276553992311,1.1878043032673349,1.1919336945357923,1.1873523593596547,1.2438516493228937,1.2923394450947798,1.228889649265271,1.3173323345095507,1.299410613340651,1.2775043865433484,1.3322956037121458,1.2798850353481293,1.2109881749846858
1.3511950544271683,1.317514629766538,1.2921081116475601,1.2825532676785698,1.272838823344898,1.2667040561900333,1.2780435734079034,1.2486964188684229,1.2482347738149397,1.2148291698451634,1.2413221455403194,1.2143618238583156,1.2072601391261928,1.2316662148833808,1.2191627417474473,1.2124491577941756,1.200367480542525,1.1967291674977163,1.1853363150825371,1.2105730095856277,1.1879927354696158,1.1899009021357303,1.18505698576379,1.2485527107527759,1.2968431451648479,1.2367775477605352,1.338113136925923,1.2996049384273165,1.273696912056949,1.3484405128598564,1.3043428606630758,1.2088381062712386
1.3408182114082474,1.3137849871253373,1.2888925889176877,1.2932544255749732,1.2540322424416446,1.2771247536883934,1.296840407022595,1.2607462364507718,1.2361721495182987,1.2277189561855815,1.23599336908793,1.21309622387347,1.2084868673451563,1.2307179751602337,1.2229102496615263,1.2232225769544676,1.2011742677892079,1.1930025328484288,1.1855675991985297,1.2108930124848953,1.1859323080251254,1.186438759991832,1.1693175670188012,1.2437439085896271,1.278332637134641,1.2255139549644034,1.3126691866119162,1.2739458997532003,1.2634218108217765,1.3339353028485614,1.2841273989352977,1.2054540689444522
1.330296617509322,1.3117868263893435,1.3037389061593943,1.2949385876502582,1.2430648286598571,1.25746470469116,1.2964931807920674,1.247670039527646,1.215744419911577,1.2242044381664452,1.242317086422239,1.2209059900775867,1.2039225233848434,1.2319813362664678,1.2365387233067577,1.2315716102288916,1.210003220425353,1.1959196133375782,1.1938951490369725,1.2096840507882776,1.1862548947519884,1.1943229774644457,1.1849000596756822,1.2552712570290454,1.2780486229024115,1.2356228643391545,1.2995960817035321,1.282249992005034,1.2544867353040519,1.3243744548467475,1.2656107158027374,1.215134651087499
1.3169987790138094,1.2952581083028336,1.3027724293363179,1.276274958671786,1.2421981234659456,1.2672886307970515,1.2997320150010014,1.2594009664059398,1.2107492781986189,1.214429812077152,1.2295762926346896,1.2146200656505641,1.2044696375535033,1.221523968679896,1.2256505578825518,1.2392236517333246,1.2214832472687185,1.1972049159350338,1.1993223873821806,1.2226634321299907,1.2127993272281723,1.2018356715248832,1.1731976881688406,1.2780605287704228,1.250144911775615,1.214473467744362,1.2666756303646585,1.2689308369160701,1.2262983247765216,1.3106375828502883,1.2483670529898017,1.2031621334978648
1.2922434418611946,1.262173739991305,1.2950021131810416,1.290268266682094,1.2375642151954795,1.2862459063324272,1.2954868175489125,1.2640667235996743,1.197286459243472,1.2222183138224991,1.2324985175696797,1.221597550614771,1.1963364329115846,1.218172788272472,1.2321007557828008,1.243276865629685,1.2185361825874528,1.1946272266457554,1.1838716569020664,1.197788589445957,1.1840659271646565,1.184732433115893,1.1564714964889655,1.2717213949642052,1.246882410223122,1.2171514890073567,1.2566041397069625,1.2440444209601316,1.2216399159967708,1.277677556398389,1.2400162884475172,1.1957304658641346
1.2888544336683636,1.2464605742705703,1.2897738385717477,1.27436289499733,1.2075904765371908,1.2768536084349045,1.3065970074863151,1.2615050180775016,1.2007142094051604,1.2317384589199722,1.2337484913926016,1.2271965684712065,1.1904390917004986,1.216816730418678,1.2239875670271405,1.2301779291412587,1.207682114058986,1.1821363241302236,1.1787846768777168,1.1839036288002316,1.1888172098122387,1.184156775132785,1.1626212930178441,1.2849875333769294,1.2417012038052515,1.2046253162684604,1.2411469012125844,1.2348788304301055,1.2314302930929482,1.267601055320551,1.2209261960216031,1.2009516937625295
1.3208638672813122,1.2710437637509382,1.2885273676209807,1.2817505029775855,1.2144178905708445,1.265417796399868,1.3035145245050999,1.251986030901818,1.1915869115528237,1.212462258806235,1.2035506704838619,1.229950080977608,1.192792057121575,1.2148731476289056,1.2316537931463059,1.2409629700838758,1.2144815024204203,1.2072678581029215,1.1856497950221776,1.1931594739938913,1.1840765921481675,1.174234812130667,1.148325373307383,1.29656893966998,1.2400971040593904,1.1840726423091932,1.247657070723336,1.234741878181882,1.215735974578777,1.304780040277871,1.2338334847562065,1.1775255209916924
1.3017283581947883,1.267525229934348,1.2750267141472562,1.266604522666002,1.2011974479037542,1.2739386303451146,1.3210244353937413,1.2544105189846446,1.195997735231766,1.22304873513673,1.2043102482177888,1.2339535510235426,1.1974198064330717,1.2284948336453498,1.2359757052268994,1.2406869701375305,1.2041132440931133,1.1936335721737572,1.1810232527997706,1.19126389774576,1.1902281423123722,1.1799166632470945,1.151114820041488,1.2896577637689186,1.218689442762859,1.1768372410274577,1.2378356097662735,1.2314678336735754,1.2077908782765527,1.2952215776467695,1.227147596531119,1.1904085940187346
1.2883367895231892,1.2693437114704218,1.2934927208669256,1.2800081601942515,1.2105452279619326,1.2834932035868827,1.3082167295598766,1.2600857040091311,1.2189888631586658,1.240944809578734,1.2151821308628248,1.246384742628318,1.2334162698064952,1.2380455490735078,1.2386435984300697,1.2483537341255704,1.2193881248708893,1.216872652339756,1.2007263893309401,1.2118226519317796,1.2127473006368803,1.2044147145153503,1.1644759757761036,1.2898763281050565,1.2183909522661334,1.1919602475519733,1.2429993091234326,1.248035428530363,1.2201454878336637,1.2850560525680876,1.244350350206309,1.204844389995426
