Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
24,24,14,20,30,18,27,19,35,25,27,35,31,28,28,26,22,24,24,22,20,32,24,24,25,31,37,19,29,25,30,28
22,23,13,18,28,17,27,17,34,26,29,34,30,28,26,26,24,26,24,21,19,32,23,25,23,29,35,16,30,26,29,26
21,23,13,17,29,17,29,17,33,29,33,33,31,30,28,26,24,26,27,23,21,35,25,28,26,31,38,20,32,28,29,25
25,24,15,22,30,20,31,17,33,30,32,33,30,31,27,25,27,27,29,27,25,35,28,30,26,32,36,20,32,30,28,26
30,28,18,26,30,22,30,20,34,32,34,32,31,30,28,26,28,29,31,31,27,33,31,31,25,31,37,22,31,31,29,28
28,30,16,27,27,18,30,22,35,33,34,33,29,29,27,23,27,27,29,29,27,31,29,31,25,33,39,19,35,32,30,31
26,26,14,24,26,16,26,20,36,30,33,31,31,29,27,23,27,27,29,29,29,31,27,33,23,28,35,21,37,35,29,30
23,27,15,22,20,12,23,20,34,32,32,30,32,30,26,22,26,28,30,30,30,30,28,36,24,28,37,24,37,36,28,30
23,25,17,25,21,13,19,17,32,34,34,30,34,30,26,22,28,29,31,33,31,31,29,35,27,29,32,27,37,36,28,29
22,24,16,26,22,12,20,20,33,34,34,30,33,30,26,22,30,30,33,34,35,33,31,32,31,31,38,30,45,41,31,31
22,24,14,26,20,10,20,22,33,33,31,29,32,30,26,22,30,30,33,35,35,31,35,33,37,35,43,33,51,45,35,33
23,27,15,29,21,15,19,23,34,34,31,28,30,30,27,22,30,32,32,36,36,30,34,30,38,33,42,33,49,42,32,33
27,31,20,32,23,19,21,28,37,36,32,30,33,31,27,23,31,33,31,34,34,31,32,26,38,35,41,31,50,43,33,36
28,35,20,31,24,19,21,30,38,33,33,31,33,31,29,25,29,33,30,31,31,31,30,22,34,33,41,28,52,42,35,35
28,34,21,29,25,19,22,28,35,31,32,32,33,32,29,25,27,34,29,29,31,33,29,24,37,34,39,28,55,41,35,38
31,33,23,28,27,21,22,26,34,27,32,30,36,30,30,28,26,34,28,30,30,36,29,25,38,30,36,29,52,42,34,35
31,36,26,30,29,24,23,29,33,28,32,30,34,28,28,26,24,34,29,30,29,37,28,24,40,32,37,28,52,38,33,36
32,34,26,34,32,27,26,31,33,26,32,32,37,30,28,26,24,36,31,32,31,37,29,26,39,31,35,27,53,38,33,36
