Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
30,35,41,36,20,35,30,12,26,40,38,10,29,32,28,32,34,27,33,37,41,29,41,39,44,42,26,30,44,12,30,43
27,36,40,36,26,38,32,20,24,39,36,22,27,31,30,38,34,35,41,38,43,37,44,41,41,39,41,29,44,30,31,37
30,42,39,38,31,48,39,12,35,37,33,33,28,29,35,37,29,32,36,44,40,34,40,40,42,37,45,34,40,40,30,26
30,50,29,41,29,49,42,11,33,37,38,37,37,35,35,37,33,31,34,43,32,26,27,42,40,25,31,18,27,19,23,23
21,50,20,40,26,32,31,23,32,38,39,38,31,37,33,33,31,26,31,39,27,23,29,39,23,16,14,3,13,5,17,21
30,52,24,38,33,34,32,25,35,35,37,34,23,31,37,37,33,25,29,34,25,31,30,34,22,29,22,18,24,22,27,22
43,49,33,42,37,53,42,26,31,37,42,33,28,26,34,44,40,35,32,32,37,33,35,43,41,37,29,31,33,33,39,25
33,40,38,40,25,54,47,28,26,36,38,33,30,24,22,40,36,34,37,40,49,31,37,54,42,31,25,33,29,29,35,26
32,39,27,32,24,38,39,29,32,29,28,32,26,25,23,33,29,28,36,42,45,25,33,49,27,30,36,28,32,32,36,27
40,43,22,38,32,32,33,29,31,33,33,37,26,29,36,32,32,28,38,40,40,34,31,41,25,27,35,32,38,37,34,39
44,50,34,45,31,40,38,22,21,35,39,41,29,31,36,34,31,26,36,37,42,44,35,43,38,29,29,40,46,34,29,46
43,49,36,43,27,46,42,29,30,40,38,41,31,34,27,31,31,31,30,38,38,30,30,43,40,32,36,27,43,36,31,36
39,35,35,38,22,45,43,33,23,46,39,33,21,28,26,28,34,32,32,44,34,26,28,40,42,34,34,19,45,35,30,26
34,27,35,34,20,39,35,28,13,43,39,26,20,30,38,36,38,30,36,43,39,33,33,41,45,31,30,22,44,27,25,29
31,35,34,35,23,49,38,21,26,49,43,29,35,41,48,44,41,35,39,43,47,35,40,47,47,32,39,37,37,37,23,26
35,46,41,39,31,53,41,20,34,53,39,35,32,42,46,36,30,32,34,34,38,40,38,44,48,38,41,36,41,44,31,24
40,40,39,34,35,48,45,28,29,45,35,40,26,33,37,34,30,26,28,32,30,37,27,34,48,36,42,28,41,34,36,32
40,30,34,32,27,45,40,35,20,35,38,35,29,29,35,41,35,23,25,43,39,29,31,41,47,32,39,31,39,31,28,32
42,36,38,30,27,48,32,32,18,32,42,32,26,34,33,37,36,32,26,37,39,35,32,43,42,39,36,30,40,36,28,37
37,38,41,33,29,49,30,20,19,31,38,27,21,25,25,25,29,31,19,34,35,31,29,34,36,36,36,32,36,28,29,39
27,44,48,35,31,52,30,30,26,38,32,30,30,34,36,30,34,30,30,40,42,26,32,42,46,29,39,38,38,30,31,45
37,51,46,41,35,54,37,37,35,43,37,39,38,42,44,38,42,36,44,46,50,34,36,53,55,35,45,49,50,47,39,49
37,38,30,37,27,32,36,28,33,34,34,30,27,28,32,32,36,27,35,47,45,33,33,49,50,36,34,47,55,41,28,40
40,36,33,32,24,35,41,34,29,31,33,27,28,26,30,38,38,30,35,39,41,28,34,45,45,36,34,42,47,36,22,30
48,46,40,49,29,47,41,28,29,37,35,28,33,24,28,38,34,29,35,33,41,33,37,39,35,29,33,37,41,43,29,29
40,43,27,36,18,38,32,22,24,37,34,25,25,23,25,27,25,21,27,28,37,33,36,35,31,24,34,28,36,39,22,30
34,45,30,28,15,38,40,39,27,30,36,23,25,25,23,25,23,25,27,29,35,23,31,39,35,29,41,29,35,35,23,29
42,51,41,38,23,46,36,38,24,28,33,22,26,24,22,26,22,22,25,34,39,20,35,43,31,37,39,35,41,35,27,39
43,53,38,36,31,48,35,36,12,29,47,20,21,32,30,30,24,22,22,34,36,30,40,42,24,38,38,37,42,35,27,42
35,44,34,32,34,44,34,36,16,35,48,27,26,41,38,39,31,31,34,41,39,34,37,47,31,43,45,37,39,39,37,32
41,35,30,30,31,37,33,30,25,34,35,34,30,34,38,32,26,26,30,46,44,24,38,46,38,42,48,35,37,41,35,29
37,37,29,31,23,38,31,30,33,23,33,29,27,26,34,24,24,24,22,41,33,23,31,41,37,29,35,27,35,29,23,27
29,32,34,30,16,34,23,26,28,22,25,25,21,25,27,23,25,25,25,31,27,27,23,39,33,25,29,23,30,23,14,26
31,30,42,31,19,33,29,32,23,32,35,25,19,31,27,25,25,21,34,37,35,27,31,43,39,25,32,29,35,27,19,34
26,32,44,30,20,44,40,31,23,32,42,28,23,36,42,40,38,28,42,44,40,28,36,46,40,24,32,30,40,32,22,31
27,37,44,33,24,43,38,23,21,28,38,30,32,34,44,46,42,36,38,35,35,28,33,45,35,20,32,29,34,33,24,24
37,35,38,33,23,35,28,27,21,28,32,28,27,26,29,31,31,31,29,32,29,24,30,41,32,27,33,29,30,29,34,23
38,29,34,37,27,38,32,25,22,34,30,32,23,29,32,30,32,27,31,38,37,27,35,45,33,32,28,30,27,28,33,29
36,34,40,40,38,52,38,28,29,42,35,34,32,33,37,37,35,31,34,44,46,30,44,57,43,34,33,38,37,34,29,35
39,41,43,35,38,49,33,31,26,33,35,36,29,31,32,29,29,34,32,36,40,25,36,48,41,40,40,37,51,39,34,32
44,39,41,36,32,34,37,29,19,31,38,34,26,28,30,28,30,32,32,34,32,27,28,36,39,39,35,37,47,43,30,31
48,31,40,30,21,39,46,31,26,36,42,27,27,27,29,36,35,27,33,32,29,29,31,39,43,35,28,38,40,42,25,31
44,38,40,33,19,50,44,29,32,36,42,30,30,32,26,36,30,24,32,30,30,26,32,44,46,33,35,28,40,33,29,30
42,40,46,37,18,48,39,34,29,37,37,31,31,29,27,29,28,28,26,31,34,31,34,48,47,31,35,28,40,32,27,33
40,36,44,37,22,40,40,35,26,34,28,28,22,20,24,20,24,29,22,30,30,32,34,42,40,34,42,38,42,40,27,38
29,35,33,36,25,36,38,26,20,32,26,22,20,22,22,22,20,28,24,32,32,28,32,38,34,36,42,32,35,34,26,34
24,26,29,28,19,35,36,20,24,34,30,24,21,27,27,29,27,28,34,37,42,32,36,47,38,35,27,26,26,26,23,28
32,26,32,32,18,46,38,26,32,30,34,24,20,24,26,28,26,24,34,36,36,32,34,44,42,28,28,26,31,27,21,30
39,40,39,32,25,54,41,23,27,24,37,26,30,27,30,32,29,25,33,37,33,33,33,41,45,25,37,29,35,33,27,21
39,45,39,29,28,45,43,15,23,33,39,27,30,34,34,35,36,22,32,44,38,34,36,44,46,34,42,37,34,38,34,22
37,40,34,27,25,44,41,25,29,42,43,22,27,32,34,30,34,24,27,41,41,27,39,47,41,37,34,33,33,35,27,35
40,42,33,26,28,46,44,36,31,43,43,20,26,26,30,28,30,30,28,40,36,24,38,47,36,37,39,31,37,39,32,39
37,41,31,23,25,45,39,34,29,31,32,25,25,25,27,27,27,29,31,35,31,25,29,41,33,29,39,31,39,37,35,29
33,35,32,25,23,39,34,27,31,29,30,29,31,24,32,28,24,26,32,30,35,29,35,46,35,33,37,32,35,32,29,23
42,32,26,34,30,32,38,31,33,38,35,36,33,27,31,36,28,27,35,35,39,33,39,49,45,45,48,39,42,38,38,35
48,36,24,33,30,37,35,29,31,33,32,35,29,28,24,30,26,26,32,34,37,33,35,41,43,46,48,35,51,44,49,38
41,40,36,38,32,51,38,35,23,38,37,35,32,26,23,27,29,26,28,30,34,34,38,42,38,44,47,28,48,45,42,30
38,35,46,38,29,44,46,34,21,48,43,43,36,34,34,40,44,27,34,41,39,40,39,51,45,41,47,29,41,39,32,31
40,32,43,28,28,31,45,19,21,37,41,31,30,34,36,40,35,21,29,41,39,37,35,49,43,39,43,33,41,35,36,40
32,34,45,24,26,33,39,27,16,33,45,27,30,34,34,36,28,22,23,29,31,28,29,41,36,36,40,30,38,36,26,40
28,33,38,25,19,36,32,25,14,25,38,32,30,36,36,36,32,24,22,26,28,30,28,35,35,34,39,33,35,38,19,37
33,32,22,26,17,34,22,23,19,20,26,31,30,32,36,40,33,29,31,35,35,33,31,43,36,31,42,35,37,41,21,34
29,31,21,29,13,30,16,32,21,28,24,28,33,26,32,40,34,33,34,40,34,30,32,50,34,28,42,30,40,33,13,32
22,33,21,30,20,34,29,33,24,35,29,30,28,24,28,27,31,28,27,37,35,27,37,43,41,27,45,34,34,36,14,35
31,47,26,35,34,44,44,32,31,36,34,34,25,26,26,22,28,25,27,33,39,27,43,39,47,35,47,37,33,40,31,37
29,51,31,37,37,43,43,26,29,33,33,33,29,29,33,29,29,29,27,31,35,27,41,37,39,37,41,33,31,35,39,27
27,46,30,34,26,35,36,20,26,30,30,30,26,28,32,28,24,24,28,36,34,26,31,39,39,35,32,34,31,34,33,23
44,49,39,34,26,37,39,24,28,29,33,28,24,26,26,28,24,24,28,34,40,28,36,44,46,36,38,42,44,38,32,30
51,50,50,38,37,46,48,31,27,35,44,29,25,31,27,27,25,29,27,31,39,31,41,41,48,34,46,39,48,41,35,34
42,41,39,44,38,49,43,35,24,34,40,27,21,29,25,21,21,29,19,29,31,31,33,37,43,36,45,27,35,33,40,38
38,42,28,38,34,42,36,33,28,32,32,24,18,26,26,22,26,26,18,31,29,29,27,39,39,32,41,25,39,35,36,33
38,42,27,31,32,32,31,26,23,33,32,25,19,23,25,23,29,22,27,35,31,27,23,41,33,30,43,33,49,38,30,32
43,31,31,33,30,31,33,29,20,33,35,28,22,26,32,32,34,25,28,35,27,23,17,41,39,34,42,33,42,40,32,30
43,29,30,32,30,31,38,23,29,29,38,29,29,33,37,37,35,32,33,35,30,25,22,43,45,39,35,29,45,37,30,25
35,37,29,34,25,30,37,20,23,29,39,35,33,35,41,35,31,31,35,39,41,35,36,41,41,36,29,33,44,28,26,38
40,41,30,31,20,37,35,27,20,32,35,30,30,30,40,38,37,25,34,42,42,32,34,44,42,34,32,38,36,29,22,36
46,48,32,26,27,41,32,29,28,33,34,24,26,27,33,36,37,24,28,38,50,20,36,50,46,40,38,46,40,36,22,26
