Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.18484414168439828, 1.951822307059976)","(0.2109062323768821, 1.7168688103436658)","(0.18902598199776505, 1.9411735297456045)","(0.18524420460101645, 1.887646538610371)","(0.159767772731732, 2.0046278262403283)","(0.20104032000668923, 1.686982020946088)","(0.2140747789129382, 1.590658456009954)","(0.21015730213043562, 1.5894432404401313)","(0.16211159040573117, 1.8852861692277714)","(0.153990850057572, 2.007866836121777)","(0.1722773420190956, 1.732922985944501)","(0.18509136018653727, 1.6495853213848453)","(0.15223699182151765, 1.8953557946429394)","(0.17671031148038832, 1.6346323554362643)","(0.17021731219014083, 1.7230721935913798)","(0.1917175169456182, 1.5743387928819894)","(0.18741437943343864, 1.5273838675995413)","(0.16123306033463025, 1.762736927809907)","(0.16642059440671123, 1.5570788507682312)","(0.16536794843847513, 1.5398301515494133)","(0.15332568677948205, 1.731576740673502)","(0.15510980938079896, 1.6931544833962318)","(0.1763592634543406, 1.4516873788620865)","(0.1800410538254051, 1.6917501180103252)","(0.14383470062127085, 1.876594830213332)","(0.17185199603008772, 1.5201100933952425)","(0.16615850594748682, 1.7683500321395553)","(0.11370439631058354, 2.5454373252195204)","(0.16683232591154443, 1.9862261269738812)","(0.17084641627051436, 2.116644480980461)","(0.17501303243872263, 1.6407705456660417)","(0.18070615189478395, 1.7805617482962326)"
"(0.1858554724910268, 1.9643701931882782)","(0.22051393858801013, 1.6776980503191816)","(0.19216149202704932, 1.9030714913550837)","(0.19827969426643313, 1.7972042756676065)","(0.17704511839944392, 1.8279251330309962)","(0.19028680851738275, 1.7571489668101545)","(0.2102526841057803, 1.5900334935032066)","(0.18165673370555618, 1.8728453708406851)","(0.1688138924723803, 1.87880443956091)","(0.15724766875969212, 1.9745289843190421)","(0.17780021734463386, 1.6771061648039256)","(0.18728351166433954, 1.6253667763540114)","(0.1532312901835892, 1.9562949004070285)","(0.1823538426008633, 1.6059784313003445)","(0.17435352186294886, 1.693708130514654)","(0.193937840105179, 1.5461987158852208)","(0.19200549371250142, 1.4698327823045532)","(0.16269825455848663, 1.752042809757862)","(0.17319430810005737, 1.5025830491772951)","(0.17130852226032967, 1.5103485754233388)","(0.16613892379114864, 1.624543273105026)","(0.15908561559632778, 1.6388390614113606)","(0.17662967673373728, 1.4459296102485353)","(0.18393031388082348, 1.6461918062552439)","(0.1429641300513101, 1.8968513869704358)","(0.17028599153482127, 1.5539363566192508)","(0.16720790345230988, 1.7668057513127453)","(0.11435816335143863, 2.5322181972143847)","(0.16619014975564064, 1.9881330315979593)","(0.17038985771606738, 2.0688429153906482)","(0.18888467840641826, 1.5580825983032582)","(0.179827378590177, 1.7877710947517758)"
"(0.1876604049115737, 2.033570560152091)","(0.23392681163959325, 1.5704331751279794)","(0.20843818555478555, 1.774694004488826)","(0.20002499692634995, 1.7794285207827307)","(0.1954417614353137, 1.6574302142225836)","(0.18610764825761897, 1.8608670001278087)","(0.2132772766761507, 1.6836654759541996)","(0.17890915926841047, 1.9327174999320074)","(0.16685283497545275, 1.9933588016847286)","(0.15295015772768944, 2.129979628182595)","(0.16828925383797572, 1.9573478538759812)","(0.18897517028325445, 1.7236202458232295)","(0.1542073873416452, 2.038184750483176)","(0.18480438852135397, 1.7099892027615413)","(0.1678683204133584, 1.9183787705653224)","(0.19724873634630832, 1.6303212293751703)","(0.19521506683243983, 1.5395257053815357)","(0.16848187612889146, 1.7683392577221724)","(0.17488204322533937, 1.5924541093714852)","(0.16663593989141243, 1.6491854622862132)","(0.16181474351430086, 1.7961487842282753)","(0.16281452702559365, 1.7568736974604522)","(0.17570829297130594, 1.5886456619428488)","(0.17724843702725449, 1.8136447744257382)","(0.1376668251280882, 2.0521765743884988)","(0.1616426985885077, 1.767787630075149)","(0.16583032647126628, 1.8278678549272025)","(0.11090432307207487, 2.7271626102513906)","(0.1583601094189239, 2.078851863309886)","(0.1653537016014999, 2.151973692324652)","(0.21112798968514782, 1.4639081960025202)","(0.1971582101304993, 1.6942915800680898)"
"(0.20522498136436798, 1.8671425003964048)","(0.2378839266070262, 1.5534261971793695)","(0.20490411378232593, 1.8228773739168338)","(0.16804213558797557, 2.140048306811947)","(0.19473935706269668, 1.603392977081201)","(0.1936226717440704, 1.8008799157966877)","(0.2279271017659361, 1.5884133387542985)","(0.18366448123587514, 1.888973332886975)","(0.17048075633874013, 1.9508102363311906)","(0.1545428041569659, 2.1040262290563603)","(0.18338529878659762, 1.8370164210274198)","(0.19887044732450884, 1.630671663885285)","(0.16507960371784594, 1.9533977372270395)","(0.19827052022536593, 1.6048853985305764)","(0.18684270306484274, 1.7576507154351462)","(0.21469587512374153, 1.5195117120324215)","(0.2113370047805685, 1.4394989176275517)","(0.19178840286851012, 1.6221905507200205)","(0.19036035772592827, 1.547202041551813)","(0.17250658140940886, 1.614381141748237)","(0.1695044169534138, 1.80349619125463)","(0.1877523612721042, 1.6073423925954877)","(0.18630390564275537, 1.538547903036771)","(0.18586056293395026, 1.7452248799513554)","(0.13715996607113629, 2.0470429947580704)","(0.16374759343391698, 1.7907879144956855)","(0.17453034323424538, 1.765071304703581)","(0.11631737106066023, 2.602138374383774)","(0.16240791568419596, 2.038956305997475)","(0.1672706969956254, 2.1266509103066125)","(0.21167086034199542, 1.4697626531586132)","(0.21128280982594375, 1.599332297961814)"
"(0.2147447686316441, 1.8238058979410816)","(0.2520439795476204, 1.457337214178693)","(0.2144335127458626, 1.7836816101772341)","(0.17091423501524425, 2.1205175855526863)","(0.2013713969030759, 1.5654868390451413)","(0.19951042650201042, 1.724704150498884)","(0.23273049851580535, 1.5431054259032764)","(0.17582925989847017, 1.8807975500966632)","(0.16890723234087196, 1.9108814535652454)","(0.16931150121203845, 1.8698498833659927)","(0.19470721049158005, 1.7315929333619764)","(0.21627501368982996, 1.50431860440684)","(0.16720955290754114, 1.9538848194742136)","(0.20866190305169907, 1.514970815464888)","(0.19674736382646596, 1.6706499773803545)","(0.219744842377218, 1.4448316531315257)","(0.2144622545568172, 1.3864404042864749)","(0.1932609085393997, 1.5996278144261524)","(0.19977828659008368, 1.479272815593043)","(0.18060506944855004, 1.5476672835914291)","(0.181912356291574, 1.703362204301621)","(0.18205462990516547, 1.6353072930869428)","(0.18424842571233632, 1.586368830079696)","(0.19700491851366, 1.6942405459973564)","(0.13897002110912382, 2.099168593811134)","(0.15777546390449115, 1.9425911350680196)","(0.17933174117896417, 1.7614018048387297)","(0.12310330528133202, 2.52931528146454)","(0.1654012194816581, 2.015144121396996)","(0.17532520339313734, 2.0645161793117808)","(0.21125914507307608, 1.5116238594490192)","(0.2130866665468153, 1.5846962507540208)"
"(0.2415058935615514, 1.5965560377255201)","(0.26026593729433345, 1.3926243778327763)","(0.22052945751110495, 1.7326139582771747)","(0.1695138731213724, 2.1632147411785914)","(0.197420721372665, 1.6153940422070046)","(0.20285190294734773, 1.6800049798296364)","(0.2385422320498674, 1.459050710190717)","(0.18180792951101338, 1.6968342225260296)","(0.17856110471989486, 1.8216327186090477)","(0.17741749641960614, 1.7910226805470824)","(0.19462077799995456, 1.6462370142370089)","(0.22581869002563468, 1.424618343697324)","(0.1702322472460418, 1.8747314275069529)","(0.21434034873969612, 1.4544059832842173)","(0.19487389986616488, 1.633212350747557)","(0.2191144039147153, 1.413957306491946)","(0.21342219538885723, 1.381691007385376)","(0.18452191946983582, 1.618111609944232)","(0.1921339839535948, 1.4964437143421703)","(0.18451420032918456, 1.5206326683446483)","(0.19524780816295645, 1.622422898306658)","(0.1800048022105974, 1.6079246409470198)","(0.18931676150399418, 1.5525651914247058)","(0.21568639319108338, 1.6037687620192225)","(0.15991148393249138, 1.8438364129709586)","(0.16955222903068698, 1.8195803474621368)","(0.2031044895536972, 1.5796520835518568)","(0.15098274819939797, 2.0742012362420303)","(0.18591938930576, 1.7898382372865418)","(0.1839611036803975, 1.9634290724543593)","(0.21550667917760324, 1.4931752903714781)","(0.20741655187220015, 1.5762043956747296)"
"(0.24508603741659957, 1.5650346704497555)","(0.2653025031012916, 1.3692536151212145)","(0.2426882754802464, 1.5589610489799606)","(0.1703746589222737, 2.1585596708554182)","(0.2067158891111402, 1.555144839719134)","(0.21115704987800707, 1.637590051289303)","(0.25107977633454037, 1.3929518006339312)","(0.17580557000995403, 1.7533785239972304)","(0.17300312918739957, 1.8668234179900027)","(0.17851803602121086, 1.7818265023066377)","(0.1922059673326746, 1.6762656434537702)","(0.2226184441815379, 1.4294196950373381)","(0.15273253303074583, 2.076486386241583)","(0.20973985055282526, 1.4838932981796427)","(0.1974107522877418, 1.6162739072911236)","(0.21528631335965293, 1.3834679158844227)","(0.20584588846745785, 1.3530564714438986)","(0.18628457294732714, 1.540926436298926)","(0.19113168792054408, 1.4428737203386337)","(0.1863668705264271, 1.465426608617389)","(0.1903512736262962, 1.6540219711636526)","(0.18564528791242987, 1.5483662824350712)","(0.1977352452633904, 1.4958959075078757)","(0.21412674620087874, 1.6197245687902357)","(0.16106169011871752, 1.859417901694485)","(0.17661161408009315, 1.7756792867774709)","(0.21556076048791112, 1.5155221427225503)","(0.15768623777346052, 2.065320446177665)","(0.202193264161588, 1.665310000106103)","(0.2043883384064757, 1.8143738191356946)","(0.2164168271195434, 1.4987469848593282)","(0.2159866456939001, 1.5135453195250697)"
"(0.2460922213966577, 1.5580612349980592)","(0.2729213024469302, 1.373814384002551)","(0.24891495869840397, 1.4729953879059867)","(0.17404512107084427, 2.087282366731717)","(0.19441487988499692, 1.6541436962443405)","(0.23212399134587627, 1.453971130220426)","(0.2546549554722809, 1.3475215183988858)","(0.17702499556514648, 1.710537388027638)","(0.1811145914517998, 1.8134563874307787)","(0.18483697177583558, 1.6947827138403357)","(0.19788947442036597, 1.5963023692544636)","(0.22734970814329195, 1.4156691442594325)","(0.14188183727556658, 2.277597707834102)","(0.21446278419852385, 1.4650940907426853)","(0.20547902602696475, 1.5729442660482615)","(0.21441274938490337, 1.4180629643158105)","(0.20976523917810277, 1.371067757322297)","(0.1874630708614087, 1.5981977107522916)","(0.19188685950553971, 1.470018356776488)","(0.19611954774263127, 1.42159398987873)","(0.1890058185305698, 1.7017740981018488)","(0.18342601009493856, 1.6002435491710048)","(0.1972425720313967, 1.5096195685541354)","(0.21837869581779767, 1.605806755768918)","(0.15735451036498077, 1.9092603424636603)","(0.18407668541915215, 1.7287893689017457)","(0.22170998496851246, 1.4717534152140834)","(0.17436675287112685, 1.8453334369812466)","(0.21028905927527455, 1.6035535748883505)","(0.217072359999806, 1.6735607243050585)","(0.21799403360154707, 1.4731146467576663)","(0.2138451303682072, 1.481494893581934)"
"(0.24486102342911276, 1.5686544656252337)","(0.2812795272132141, 1.3484674719618925)","(0.2638079525793022, 1.3900669337094533)","(0.17254477582496955, 2.0813982542403875)","(0.19549275447926154, 1.6938122012725714)","(0.22652124826564216, 1.4483676085232504)","(0.2537291307099917, 1.3584516331453362)","(0.17484980656036087, 1.704616464332229)","(0.2014662132777187, 1.6220035551713838)","(0.18414454488779677, 1.692863731830004)","(0.2081613379190515, 1.5226101499312532)","(0.23922831728188773, 1.3397498718636758)","(0.13272234226622548, 2.396730136115225)","(0.22332629716430902, 1.4060688691795782)","(0.21325473889854193, 1.5136951954283502)","(0.2142580319419048, 1.4223871811359587)","(0.21030145803294117, 1.3665595365531849)","(0.18754719706674167, 1.5764625944224637)","(0.18570672318349085, 1.4964941663000322)","(0.1950653245325787, 1.4236308451719426)","(0.19529364435719945, 1.6435470238498733)","(0.17639640638246382, 1.6423331228929527)","(0.1896580884913889, 1.5727895575861663)","(0.21860522777461933, 1.5923789142435616)","(0.15737372736810654, 1.9493294509101031)","(0.17912991675587114, 1.8124790614795296)","(0.21218069179562862, 1.597293933708306)","(0.17309662787630986, 1.8591344880971794)","(0.21941026824383023, 1.6091649212360875)","(0.22848136434454577, 1.5927953498188139)","(0.21724087670845996, 1.5125510541530505)","(0.21462345517044784, 1.4610545818562088)"
"(0.24263601025218212, 1.5836348997223997)","(0.2866103625489641, 1.3126729190439088)","(0.2683473186880067, 1.3732247703873397)","(0.18611831309975035, 1.9039887532620983)","(0.18930393171938287, 1.7432420767383838)","(0.22916678238357616, 1.4458181556356344)","(0.2584406478512998, 1.340913755437483)","(0.17797789545475812, 1.685684655699778)","(0.20183901568542784, 1.6844890861533381)","(0.2075514633500231, 1.537082057270196)","(0.21279708922937013, 1.49741645846664)","(0.24540700978868618, 1.3545630700538587)","(0.1282798419075614, 2.482437845204114)","(0.22937693249418453, 1.399276311755638)","(0.22663164633097999, 1.4406371279969867)","(0.21557320460171966, 1.4421598714483983)","(0.20792485898242877, 1.4075034511424327)","(0.18578203357042283, 1.5676267159323414)","(0.18918809262601444, 1.489913356922036)","(0.19488626198795353, 1.4622950602082727)","(0.20410553734931755, 1.5599685565345538)","(0.1777493094576893, 1.6264972729108602)","(0.19394586987691723, 1.5284115484098868)","(0.23228261373055487, 1.5204281687473598)","(0.16978901534287202, 1.7594427025880501)","(0.19012221950581798, 1.67297092887089)","(0.21055008954014864, 1.5532412063167962)","(0.18631366566034194, 1.6933616008985215)","(0.2257187535543326, 1.5868208491838096)","(0.22859681291990233, 1.5828304202894476)","(0.21062531963135903, 1.5324233781222134)","(0.21760994510933712, 1.4442477093595223)"
