Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.19752736925905734, 1.3067293020230697)","(0.19229645362853762, 1.3785471659673523)","(0.19392478015057985, 1.603700848064874)","(0.19614923401544815, 1.4566609859124118)","(0.19348007381648138, 1.3856202869866567)","(0.2505077110722666, 1.4751819043830277)","(0.25400022880259376, 1.4688089209991373)","(0.20122091688591046, 1.667353183506179)","(0.16663066819102224, 1.732782154892695)","(0.18689103112103622, 1.4986186547063314)","(0.2003973558372576, 1.4984893583236456)","(0.19472977151528065, 1.5416417568913017)","(0.17057730804763507, 1.509976422869494)","(0.16831798498757586, 1.7714747958889459)","(0.17266528939837575, 1.743716421749096)","(0.16498206413266486, 1.6237659554420616)","(0.16162493744508752, 1.6890782843361358)","(0.1868180715708772, 1.4898897259179336)","(0.17980591409431076, 1.4607805662177553)","(0.18518750127614272, 1.3950961047751473)","(0.18175017531698837, 1.5837468489057989)","(0.1829103831354856, 1.4552231485690013)","(0.17769931469403485, 1.607339680862026)","(0.22159860747604843, 1.549404488248785)","(0.17097934505603263, 1.804341205273065)","(0.1965326612965625, 1.4410206909364758)","(0.18360704743084819, 1.4246814674691233)","(0.17278104042744738, 1.5503969080770945)","(0.1918470234661765, 1.3823202553079954)","(0.18641781606428146, 1.3672184110253311)","(0.191548053900999, 1.330124690279743)","(0.16646922457093713, 1.895672597584572)"
"(0.17807097888462797, 1.51582479988525)","(0.18113848530043145, 1.5189700115365188)","(0.16135532174745373, 2.038732405459749)","(0.16138101053467963, 1.8168603102049228)","(0.17609569607525444, 1.7188359099886026)","(0.2584420624256616, 1.4538371329703303)","(0.24305599576551232, 1.5973353168837214)","(0.21367715870383133, 1.5741370408028805)","(0.19284456078682344, 1.465438333837552)","(0.17912144419383905, 1.6122442550069183)","(0.16534360070384332, 1.7825374339469335)","(0.17825099340751177, 1.457361735381176)","(0.17858486384130132, 1.47858240605455)","(0.1736776267304621, 1.6010269118159703)","(0.17351155569770393, 1.634112726850958)","(0.16113628563565777, 1.7203710393977527)","(0.14116845740511427, 2.00296925721487)","(0.17029010599947839, 1.6407671051870196)","(0.18012046702968795, 1.4815275531867322)","(0.1793313791334139, 1.4164849301844)","(0.1854186884814982, 1.4482966510918036)","(0.18581734246656237, 1.4840562035301685)","(0.18551607807863055, 1.5597170953193502)","(0.19635064114986991, 1.7072815121451737)","(0.19274537289174262, 1.68514491435442)","(0.1722269921204098, 1.6789288185338096)","(0.16831191430808515, 1.609649043006659)","(0.14663935427935337, 1.9232889023917388)","(0.15503782294382926, 1.748609855127368)","(0.15193126939185458, 1.7843271924544997)","(0.17301875725808874, 1.5831099608093298)","(0.1627694275235077, 1.942529935124391)"
"(0.16596485654498186, 1.6602228846220746)","(0.17017787805455162, 1.6016595505960456)","(0.1483008100544575, 2.1156878333772404)","(0.15408546547826185, 1.843101064487812)","(0.19039578640803095, 1.4687594560746862)","(0.20274645960358315, 1.7943959598140864)","(0.23312956811316415, 1.686852588261277)","(0.15560556187784289, 1.8383087649208094)","(0.17699534030784844, 1.580972492862745)","(0.16442348802246792, 1.5547387263247634)","(0.15371009652858905, 1.7075676097237307)","(0.18731526901368806, 1.371078158209208)","(0.1852665412528142, 1.503435772070991)","(0.1730800437313351, 1.492670538776959)","(0.16840214866678851, 1.546440391027089)","(0.16432930846610908, 1.7106693724634963)","(0.1566476749627878, 1.8159517184771539)","(0.1312614771308071, 2.317811170855941)","(0.1787778540271794, 1.6017864498137298)","(0.15902133075590763, 1.7129648520908758)","(0.1638646210681657, 1.767437474257339)","(0.17317709080798513, 1.629268718688259)","(0.17713719841416026, 1.783804799664319)","(0.18313889838750283, 1.8478542239326448)","(0.1834397009312521, 1.8880659795560202)","(0.18303314532291612, 1.6167062247545596)","(0.17347697580199312, 1.5874194407082682)","(0.1555195600105975, 1.893160292779725)","(0.15121973321082696, 1.7554801823767885)","(0.15127007259429087, 1.7774478569434056)","(0.1730179040305503, 1.5152032770011685)","(0.1572437423249185, 1.967274902814664)"
"(0.18291711999189852, 1.7247716100947477)","(0.1741073762986733, 1.6901945020150229)","(0.1689399133805473, 1.997090292232882)","(0.17178395451058237, 1.7566765984686379)","(0.19598282105170228, 1.4317207666847533)","(0.20186209795246488, 1.7848940542387335)","(0.22269870468857794, 1.708799708218171)","(0.143494573370457, 1.9639490364830716)","(0.14311105750940356, 1.933343848306445)","(0.160243358134166, 1.5439021514312112)","(0.1439503619023717, 1.6679124405417027)","(0.18017573222813257, 1.440960631538745)","(0.17747457588783888, 1.6549673592173804)","(0.15709816139837968, 1.6142381740072802)","(0.15075297488407344, 1.6641894517064806)","(0.14772549211950584, 1.8306885457969524)","(0.136532494771062, 1.9976725228954955)","(0.08940476496817584, 3.108281034458382)","(0.1694082357950158, 1.6677448598937246)","(0.14104336522722416, 2.0393621967709312)","(0.15600411479414686, 1.9227784763482172)","(0.17141397127238914, 1.6024285071661954)","(0.1796544576041241, 1.7318276440104772)","(0.18953916829813613, 1.9714943384405492)","(0.2225095785268584, 1.6982789507218183)","(0.19905151887563652, 1.3929458455297528)","(0.20319333860818808, 1.440891856061793)","(0.17726624934464355, 1.8993400466077093)","(0.1904610859769988, 1.5255001804542383)","(0.1883639347011469, 1.596116602108487)","(0.18793970069461166, 1.4521375393872948)","(0.14201057056467042, 2.080852234012001)"
"(0.177519358115611, 1.7647595558323255)","(0.1877584955587438, 1.590668725444917)","(0.16268297736197002, 2.018280641445078)","(0.17481562860963992, 1.7870569299726893)","(0.20434178717787402, 1.5219714619012632)","(0.20612438395019092, 1.7756945249054992)","(0.20330967141467005, 1.7929265178537217)","(0.16180886830844762, 1.8707337924046228)","(0.1430552657437705, 2.152442871074684)","(0.15537425890561213, 1.7355597285576345)","(0.1476112160519749, 1.8166090576691125)","(0.17367199318814977, 1.6438541300011615)","(0.17628859517842194, 1.6351386193284376)","(0.15439528437579286, 1.8048356780909758)","(0.14947905545328252, 1.8123389310630982)","(0.14441598431064617, 1.9012361010433354)","(0.1392503378968352, 1.937108536657679)","(0.09490747424841497, 2.785444103345379)","(0.17457351195351237, 1.5436717874435668)","(0.1454087219642853, 1.8899080282443996)","(0.17063976323196592, 1.6727552871649474)","(0.18258967505919202, 1.4287241041394168)","(0.19067502764993643, 1.4681983700188537)","(0.19749930980059122, 1.7725906048923574)","(0.20984285130335784, 1.628205636121592)","(0.1925885571740771, 1.3922917725896515)","(0.1963464555959938, 1.4772967394813215)","(0.17641646172275752, 1.7815976803609328)","(0.1863938516454844, 1.5942056470231192)","(0.18359737564429557, 1.684275652300145)","(0.2055918538777474, 1.3766993252928565)","(0.15366355218607952, 2.019947896062151)"
"(0.16093560162449297, 1.660643712406406)","(0.18958171365494733, 1.4570906500332164)","(0.14230418407030881, 2.117972151958914)","(0.17190933442257517, 1.6590503826355671)","(0.20036448094762993, 1.4924009896127886)","(0.21974672068742726, 1.691367844577969)","(0.22427954954048437, 1.6402303657489536)","(0.18693926268365413, 1.8351122179428216)","(0.16582680016868337, 1.9080021685875517)","(0.16757261874220905, 1.7254827199983704)","(0.18712097889737772, 1.6649596220811858)","(0.1982616955683559, 1.533353349342184)","(0.17899626686718986, 1.5234440225972943)","(0.18684556975303665, 1.6480592707010102)","(0.18313665104375568, 1.6406103792113023)","(0.16943307940181382, 1.6089816780984427)","(0.1656639157846775, 1.6527421421250852)","(0.13958872001148898, 1.9869031822979366)","(0.18217088570620144, 1.4501455125060887)","(0.16940212801805632, 1.7222416263262663)","(0.18412603659796026, 1.579148106697421)","(0.17166835611873862, 1.49233481856332)","(0.18340730999993207, 1.4808112498162518)","(0.19064021179474933, 1.7408136832778789)","(0.168593792756523, 1.750788444029906)","(0.18536544906361804, 1.5031677257186364)","(0.17815279841629195, 1.4969127706975038)","(0.1635607411242768, 1.6499315428685288)","(0.17455781174537016, 1.5455800306707166)","(0.18003687182138264, 1.5044933714967748)","(0.19641308307905178, 1.3834054409779455)","(0.14329448949217416, 2.323937685977744)"
"(0.17275293708301556, 1.563929143468876)","(0.20205107183301554, 1.4006664071697332)","(0.15179891760356629, 2.0812505322856385)","(0.19530599148348465, 1.5312444226077802)","(0.18904305383275805, 1.5521243691185784)","(0.231122008095766, 1.6204230672733808)","(0.22797878372591834, 1.5731463946280086)","(0.20594437331356596, 1.7230871753285526)","(0.18526919489229243, 1.7952235460651218)","(0.17349317766959194, 1.7479197282981807)","(0.1797000917884296, 1.684239347237603)","(0.1844810986198915, 1.7173943439515595)","(0.18310482455371102, 1.649100954296709)","(0.1933015174932582, 1.704274533176864)","(0.17789999183747687, 1.6897960393600322)","(0.18558890905585732, 1.4956130170793533)","(0.18581248250507612, 1.5804959320032443)","(0.16976755061957066, 1.817124569853738)","(0.2013431585344171, 1.6088519509909154)","(0.2018528687210131, 1.6128704204176711)","(0.21466968152718688, 1.534873738658398)","(0.16314157451548456, 1.8741452698513508)","(0.19375525062421411, 1.6109425918829725)","(0.22284323671072798, 1.688112949381208)","(0.17874104716550018, 1.9794623563419411)","(0.192345747558102, 1.58540603839452)","(0.18150480999383925, 1.5290788486939124)","(0.1562095977791961, 1.8829764061326781)","(0.1830761857299953, 1.485093946360982)","(0.19441922455311678, 1.3941458738061772)","(0.19065183118469045, 1.4533496980464635)","(0.13836015484071096, 2.611968822123375)"
"(0.18625957473312701, 1.6137955337061718)","(0.19140003097522498, 1.5191877547068215)","(0.19863612736918354, 1.683901616103902)","(0.209191626850455, 1.4875153707484066)","(0.20435446509779984, 1.5176734423068867)","(0.24483437706625366, 1.603604574565829)","(0.23586166640917344, 1.5843986444324791)","(0.21043750725722543, 1.6552604556582724)","(0.18202410405722375, 1.777998313872984)","(0.19712891563852797, 1.5610886302099527)","(0.18873310561188003, 1.5832356014047482)","(0.188900194940073, 1.7035829950339783)","(0.1904111809608588, 1.733486150051155)","(0.20202839402911008, 1.6074632848816621)","(0.19193579066932306, 1.6393104887844063)","(0.20565184209055704, 1.5686283236823986)","(0.19611876965993694, 1.5899072385515818)","(0.20054834559910417, 1.5876038717915724)","(0.21369434110213822, 1.5492786408888939)","(0.2275110294544244, 1.425885004485334)","(0.23054770866043342, 1.491036579086454)","(0.1921710609625461, 1.6497358713363302)","(0.2146865242404191, 1.4947436380093595)","(0.2505971747153153, 1.5361050206862361)","(0.2164001319649992, 1.7171274303587367)","(0.1927929182396588, 1.5974426129152794)","(0.18029686985907556, 1.6977843454836457)","(0.16321766121100614, 1.9560716971685599)","(0.17110542315143476, 1.7259589424586388)","(0.18456195560291447, 1.6314440257084108)","(0.17882686891151442, 1.595203497066337)","(0.1461489820343187, 2.364738844798169)"
"(0.173392020429839, 1.8746549231336285)","(0.18413065309316123, 1.708001266348762)","(0.21831235333043164, 1.602564539495833)","(0.20887675768397893, 1.5541329169979896)","(0.20967415177777166, 1.5457408753397905)","(0.2897358302495379, 1.4096588459918984)","(0.2946429351314565, 1.353730219380525)","(0.21266453258969267, 1.7496158716233936)","(0.19599508670050497, 1.6375780374031819)","(0.20243556039872432, 1.5610719248673541)","(0.2188568947219702, 1.4919705637896732)","(0.21056192646750627, 1.5488623391148002)","(0.21006768882209367, 1.4927650897374314)","(0.21703566007838032, 1.443204859494816)","(0.22528211004190743, 1.447326243120675)","(0.2126280134143957, 1.5146667431383127)","(0.18050385761389406, 1.7039427867231103)","(0.19233579707797333, 1.5757833885668433)","(0.2227151612472205, 1.4757315799760264)","(0.22896751067280957, 1.4253413264850763)","(0.2154907468754421, 1.651584820772575)","(0.22065810312417428, 1.4479541794969784)","(0.1902820921002984, 1.7394092960119492)","(0.22366996086923902, 1.670537959622434)","(0.20258251781001707, 1.841476801500734)","(0.18138089840001934, 1.7295534827928416)","(0.16733930050267704, 2.0150289159959947)","(0.14481011970231253, 2.343034866213526)","(0.1686312053310824, 1.9462585614476364)","(0.181851286736764, 1.8353290678953578)","(0.14222106441446408, 2.13146907000185)","(0.1572710937509639, 2.1940703450010393)"
"(0.18431504733885468, 1.6694834207077613)","(0.1668552513111089, 1.928123961168535)","(0.1911128740655951, 1.8051956190433396)","(0.19484781652856734, 1.6796166538701)","(0.2074708601686759, 1.5186389210997149)","(0.2904060297735413, 1.4862156315579087)","(0.27939886257754465, 1.4777867257849655)","(0.18705422525439747, 2.011936058556324)","(0.1777833154119349, 1.8600278048388617)","(0.18039581006704986, 1.7073078194495561)","(0.22773874491456722, 1.4904518368419457)","(0.1887149446776548, 1.7243610711015376)","(0.19020057965786533, 1.6331305240043483)","(0.21065310427624562, 1.5176014543272098)","(0.21683905997081235, 1.5031328458297004)","(0.2012612191860398, 1.5339722161928075)","(0.19147885526728547, 1.6032502533513167)","(0.19333577168835828, 1.5494791601445896)","(0.20208615458696857, 1.5477678135856034)","(0.19855218811754516, 1.5875391151217446)","(0.2035709670962464, 1.7255377519044832)","(0.21037075362935753, 1.4980949669201862)","(0.19378477020642162, 1.6700853140119776)","(0.1971850611023593, 1.793631070174165)","(0.18729246106313446, 1.8439317572769098)","(0.2017679032353872, 1.443084117452378)","(0.20464556328327388, 1.4978452736619934)","(0.14058236378378222, 2.2343355538140335)","(0.16891002950090278, 1.8677642462135837)","(0.18848908527316394, 1.6769072373478193)","(0.1806418578725914, 1.6272908286884118)","(0.16819493388632817, 2.035145209418954)"
