Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
"(0.17604882386222415, 1.867160304752016)","(0.2430158025828384, 1.5521825961378997)","(0.29034196432823284, 1.4632294802954624)","(0.20182961182910888, 1.896525614917852)","(0.1564246946507859, 1.8432354194581722)","(0.22866868203732155, 1.6523931803909484)","(0.25955940080350265, 1.490568213943327)","(0.16348734757426234, 1.9829117206017062)","(0.16516521488981706, 1.7755427604373384)","(0.18347471870809356, 1.8264565608336112)","(0.18285074543296095, 1.8843825308008588)","(0.16489450912531928, 1.8983676332099062)","(0.16960098012140457, 1.6773442213798884)","(0.14915465087042634, 1.946886016675068)","(0.16309573644962477, 1.9072395864796972)","(0.16282307489930348, 1.8609328638568656)","(0.16437562944531425, 1.802431913281115)","(0.1569567959468479, 1.7766496993023526)","(0.1601792642510903, 1.6985138212776205)","(0.15447951702998847, 1.8997648166456622)","(0.16216963214632682, 1.7191459759134364)","(0.17331408139131707, 1.563329125858334)","(0.17415313590729165, 1.5412612033468156)","(0.2263656998487596, 1.7078430334220678)","(0.15980056197566317, 1.8446152278770784)","(0.1790254279379, 1.5543432762690343)","(0.17935432068900586, 1.8700696154787853)","(0.18018678444957484, 1.9900202036381018)","(0.20621910944271907, 1.7541937384083082)","(0.17069147034493837, 1.9063418192759116)","(0.16157857318981197, 1.7196048930340662)","(0.17575618200727963, 1.5324892856723973)"
"(0.1878559660192717, 1.772085594994652)","(0.24553311284770266, 1.5068138354522622)","(0.3050290406026519, 1.4068208107176303)","(0.21310685221150816, 1.8048307382039732)","(0.1707698643479465, 1.6399265566771477)","(0.21944626366616007, 1.701975365446451)","(0.26110825113434666, 1.4987919700661987)","(0.15273659195515768, 2.060813102058082)","(0.1676873287153028, 1.8250708592900533)","(0.16053781273692622, 2.007612185996029)","(0.17665129475432534, 1.9393310961980776)","(0.15573170939954809, 1.9830444960134572)","(0.17235218737833585, 1.6942055826844726)","(0.1476357920725082, 1.995945531221656)","(0.1640781468953505, 1.9266500398478839)","(0.1622666502455461, 1.9000293000256003)","(0.16309824293478065, 1.8663485776482185)","(0.15702140400511005, 1.8091346455265558)","(0.16160976109063832, 1.7015945288234267)","(0.1499527647949517, 1.939264275521468)","(0.1640978682284657, 1.6941179841075662)","(0.17825792080475159, 1.5560399908922191)","(0.17845830067311802, 1.5177568469741431)","(0.22363878487621086, 1.6797939864976643)","(0.16116617705310332, 1.8264362910850462)","(0.18474541309459383, 1.501148809116282)","(0.18730815697771663, 1.7738977249242571)","(0.18423060382909343, 1.9548582635282126)","(0.2140969126557015, 1.7168560571744433)","(0.17335347674511326, 1.8603947337053808)","(0.1740594521629573, 1.6259632642094546)","(0.17763240880472067, 1.5116125843114756)"
"(0.16863819725709675, 2.005071496903252)","(0.2357695152478858, 1.5493384672150607)","(0.28801691060771334, 1.4886925343424051)","(0.22164316283974475, 1.7429065462066426)","(0.17717948385146026, 1.6082886544972883)","(0.21198111947487117, 1.7189805500550195)","(0.2531783310469393, 1.5741877533424888)","(0.14805292302521814, 2.097244697183973)","(0.16312555091271813, 1.8387447152825533)","(0.1495425498081702, 2.0742124106483475)","(0.16300319792482326, 2.097674351811481)","(0.14470149085957054, 2.0287988292324206)","(0.1563988362046358, 1.8554978573804222)","(0.14124890950013172, 2.081810520925642)","(0.1579875456114614, 1.9846878893992665)","(0.15486512480286932, 1.9854626981791526)","(0.15756157511426822, 1.9524598366191417)","(0.15188708023687067, 1.8445113651448706)","(0.1567865118684187, 1.7098731578179795)","(0.148546651729484, 1.9051304212963982)","(0.15959350878481485, 1.6839408515347765)","(0.17250869071325933, 1.5645373120182384)","(0.17574983594961144, 1.5164297091401928)","(0.21780481455122225, 1.709661520035644)","(0.1557238154381788, 1.9109714344667679)","(0.18219268913657638, 1.5094858649395069)","(0.1879808503274506, 1.7712251855793046)","(0.17802925882551202, 2.044699200849897)","(0.21266442197689372, 1.7395831417004224)","(0.16238547350853905, 1.9159653537738515)","(0.17022316227935014, 1.6619298806842384)","(0.1739000881567043, 1.5294939018622309)"
"(0.16715943773848244, 2.1100414608380076)","(0.2390439096166115, 1.5745510932891247)","(0.29587698910780436, 1.4653226483989035)","(0.20065565825635112, 1.8621935923771475)","(0.17189585989217568, 1.6719584618697318)","(0.2117740118564951, 1.7368596337281033)","(0.2720770530652862, 1.4950737947187736)","(0.1477509644122565, 2.1150115364640523)","(0.1540178674737939, 2.0345583285342896)","(0.15159591938511252, 2.0886230252834523)","(0.16454754912982625, 2.1252105466502536)","(0.14338932161884824, 2.097246664515262)","(0.15275245445360788, 1.932457792370406)","(0.1398315274278322, 2.18368516702028)","(0.15691466508423363, 2.0525832698282245)","(0.14676787546193631, 2.103817037359339)","(0.1525820230347486, 2.0701476025217627)","(0.13768826362018988, 2.056759433037416)","(0.14616215098433016, 1.8352875567656037)","(0.1403825724695104, 1.9774130619027368)","(0.15270516490915187, 1.747453112576754)","(0.16424693351039066, 1.6538948629270096)","(0.17394084571691268, 1.5494113154050593)","(0.225545344452006, 1.6259335155279964)","(0.15192255330329502, 1.9497903687492457)","(0.18764333668088284, 1.5154008200558955)","(0.1930263020131118, 1.7448952451662518)","(0.17110910229125342, 2.111351444890627)","(0.20633858555281231, 1.8372450084056668)","(0.1627546442096834, 1.9270476656521993)","(0.1687306609246813, 1.7171538363990326)","(0.16834521514805437, 1.6323404645783297)"
"(0.17851923029714992, 2.039854882293375)","(0.2551606039124741, 1.4931121668578273)","(0.30765686505905615, 1.4131629846487668)","(0.20934524996701984, 1.7978661169377301)","(0.16809266018530067, 1.6453971644654504)","(0.21770174816013274, 1.725484088474154)","(0.2754329767123413, 1.4837545949826165)","(0.14661772885913402, 2.1105096109220014)","(0.15830160363538376, 1.9287163342217426)","(0.14711908150894915, 2.098246775628065)","(0.1592475283469103, 2.182543472960482)","(0.13776066694942507, 2.1417722352986375)","(0.15313821715162532, 1.8963417499956292)","(0.13587065178046076, 2.2742742341155333)","(0.15097937781075693, 2.105219787985043)","(0.14749778722497373, 2.0715336582941717)","(0.14619983102583628, 2.063109740824589)","(0.14045079441143063, 1.9924102959916152)","(0.1431106839192314, 1.7735863545732047)","(0.13529777811645557, 2.046205523331915)","(0.14577232535606027, 1.7328872266443565)","(0.16118548809531083, 1.633379587369019)","(0.1677821325781409, 1.592614648895282)","(0.22832807735767302, 1.6092012379488643)","(0.15364715994067085, 2.0077267127626355)","(0.17723286389189818, 1.5954727097714734)","(0.1936802188594509, 1.7333773786127855)","(0.1742323058318209, 2.0334112024787885)","(0.21912030260964074, 1.775341550045643)","(0.16550134485004936, 2.000908097748618)","(0.17245123284632277, 1.6814886066710573)","(0.15866751474915072, 1.732021226861988)"
"(0.18526822340043134, 2.0049183677867566)","(0.26078642670501456, 1.4412471533011522)","(0.3051722200166985, 1.4140866460025816)","(0.20788988374705705, 1.8159956294540727)","(0.17031536465613223, 1.643481918185095)","(0.2142385690227423, 1.7934185293728153)","(0.2667574545577426, 1.520692971990371)","(0.14563254664418737, 2.1041461849528047)","(0.15700381546579112, 1.8665528705967906)","(0.14699041820510333, 2.0867027442442874)","(0.16219289152072922, 2.119097211078196)","(0.1388916520126675, 2.0625856775089297)","(0.15676245055403856, 1.8442884108483713)","(0.1370076136276989, 2.1548106237921285)","(0.15525721277322865, 2.0086626885347583)","(0.14913606246930705, 2.0102482746643426)","(0.153435883359722, 1.9097775460205557)","(0.14476607716804982, 1.9724887612421431)","(0.14916916024367588, 1.7213293700337)","(0.1425628456521344, 1.9884829535347153)","(0.14854501348758645, 1.7677430427068144)","(0.16439664836629775, 1.6115296490311697)","(0.1748705218246484, 1.542097184950653)","(0.23997169947225203, 1.5382127375701196)","(0.1617857321250549, 1.932777260743068)","(0.18907816974228858, 1.5385323826028634)","(0.19698861935822268, 1.6859211178892446)","(0.18927429727337386, 1.8714689349946678)","(0.23358190905438528, 1.6901130802507398)","(0.1774497279250313, 1.8737637013505954)","(0.18066131085274048, 1.6697681240894018)","(0.1669903337701985, 1.7320731243804)"
"(0.1913842586851193, 1.9474677862354501)","(0.2671321743084032, 1.4128653942931306)","(0.31585038390713116, 1.3696486098204925)","(0.218628445082494, 1.7373273221327723)","(0.17574252950380437, 1.629853144651111)","(0.2053298192613501, 1.8130157293908693)","(0.26221924793275514, 1.5438014410416838)","(0.14385580496124797, 2.0434714022303333)","(0.1626247178688416, 1.8074666477667947)","(0.14741525827007174, 2.07533877970749)","(0.16611010310345273, 2.0841795912919023)","(0.14857714225332952, 1.963595314451695)","(0.16986143429827646, 1.7546972507038225)","(0.14567054578782068, 2.0661548387261366)","(0.16003675982532797, 1.9623680734373645)","(0.15082463095254559, 2.009111628577619)","(0.15236079605899053, 1.9521092654822774)","(0.14314516605642036, 2.0077606092841553)","(0.14764185312857564, 1.7644350398817263)","(0.13609907052247222, 2.1125749936425096)","(0.1455590277978601, 1.8042525482657514)","(0.16317122736865866, 1.623665707431198)","(0.1739428136546966, 1.5519286853592706)","(0.2398434857964138, 1.5845807903661013)","(0.16127697592477008, 1.957573987604766)","(0.18611972325363837, 1.6044514543330637)","(0.19944773468226693, 1.6675796991048182)","(0.18828061752575606, 1.8737329798535522)","(0.23792228053129832, 1.6819241402077472)","(0.1785700088137214, 1.887974079224127)","(0.18596749852008423, 1.6600628170554623)","(0.16138213531360143, 1.8460973557343994)"
"(0.19285019153462715, 1.929589005626498)","(0.2516178404492825, 1.484978198188497)","(0.3018852003080387, 1.4367940578628797)","(0.22282181291947084, 1.7201088759865755)","(0.17089732654828133, 1.6867804084912845)","(0.194488737187913, 1.9956736463403453)","(0.25857468687184837, 1.5759095804481984)","(0.14320475771567434, 2.000938219982922)","(0.15642963760846548, 1.8743169983366987)","(0.14006532450768103, 2.137424024522423)","(0.16606723143063495, 2.054158181682751)","(0.14411060750892285, 1.9725374114513416)","(0.16593904437387164, 1.6973761747437628)","(0.15081619628469256, 1.9173763392664824)","(0.16209124510428424, 1.8567037388564427)","(0.14991788420762656, 1.9275975093266717)","(0.15207383670601538, 1.8470871697124978)","(0.13872658907248983, 1.985301091557082)","(0.1504521883566502, 1.6897872048596654)","(0.14086500629024326, 1.9782445038366425)","(0.14650222737371854, 1.7673507974118932)","(0.16339971829872738, 1.635427159276742)","(0.18031969049868282, 1.4957966382403178)","(0.24815264865826253, 1.5765988562841808)","(0.17396415439369353, 1.8472539529850034)","(0.19001754265249587, 1.525266481086142)","(0.210161125775466, 1.5930075383071183)","(0.201836953029876, 1.7952220156417837)","(0.2553602584773268, 1.5690449852175385)","(0.1864458338507529, 1.7758375024592763)","(0.195542324994076, 1.5497186228584086)","(0.16587285398507734, 1.8356003236842122)"
"(0.1943147048518826, 1.8703521143630877)","(0.24907018221736685, 1.4772682813110625)","(0.3004896090652014, 1.4406075694009832)","(0.21230455500547704, 1.74211834508437)","(0.17426333104138847, 1.6708719011469457)","(0.20073151305667755, 1.955066620963909)","(0.262747968787612, 1.5777424356716627)","(0.1471933958008152, 2.007127790046908)","(0.15208763212691373, 1.9148998864442421)","(0.13834477389824676, 2.1655738954311956)","(0.1535162296769938, 2.1667449289768)","(0.13834564981462463, 2.0125600453807633)","(0.16032469621271292, 1.73309855263385)","(0.1408011990830581, 1.9942674135020297)","(0.15292902567782707, 1.9162713415120105)","(0.14014348525264841, 2.00570858673108)","(0.1465451570573529, 1.9056970314834063)","(0.13367311324787753, 2.025069868446314)","(0.15225687960076176, 1.667006089397277)","(0.14627788402034622, 1.9163575921542724)","(0.15223455895766322, 1.691550713462304)","(0.16569909958264548, 1.6308429668269029)","(0.19104563603658128, 1.4484479914961796)","(0.2590648818533209, 1.4907197997426807)","(0.18305704703684228, 1.7844354598844632)","(0.19487739660124132, 1.5076972023772572)","(0.21459571679864464, 1.5764877688124816)","(0.19741002392073315, 1.7851195189960778)","(0.2559049015386679, 1.5333789627312426)","(0.18445569452268812, 1.757550011542772)","(0.19926829026620027, 1.5180678837131583)","(0.1681042894587524, 1.8118241404713793)"
"(0.19373595238185362, 1.8365211258786245)","(0.24835487362940067, 1.4909687730695669)","(0.29945610035467396, 1.4200979845892119)","(0.22209552101591162, 1.6806026387742614)","(0.17775601216962214, 1.6454566022198707)","(0.206293914241349, 1.9048992870761854)","(0.26416470607154846, 1.5585778413661155)","(0.1527810851917889, 1.9453274344103615)","(0.14638657629632226, 2.0244636824696323)","(0.13336947797303209, 2.2012311453993516)","(0.1518489323896877, 2.0839459459334866)","(0.13169354380387766, 2.1106124004009232)","(0.1574517893843169, 1.7925451518390623)","(0.13666022350210882, 1.9880327184352637)","(0.15143178227554438, 1.8565735099415661)","(0.13976370007013175, 1.9530348092723675)","(0.1490197777014888, 1.8536538698165443)","(0.13247112002146402, 2.0429468772123003)","(0.15025988251135805, 1.6989416898543714)","(0.150011906051672, 1.840729978225338)","(0.1491605042537125, 1.7229288933114886)","(0.1644460467468611, 1.667244121899576)","(0.19128847382735892, 1.4469818166479134)","(0.2570908943509499, 1.5187384562973798)","(0.18613764595330304, 1.7184696671303386)","(0.19351790493404966, 1.5201439478642451)","(0.21702136330778463, 1.5120714067663996)","(0.19631725670458103, 1.758642214630874)","(0.2573944080700014, 1.5130090875966227)","(0.19060582083127547, 1.6457474358286037)","(0.19415396951911543, 1.5419746088843984)","(0.16810413868019433, 1.8353795678980367)"
