Fp1,AF3,F7,F3,FC1,FC5,T7,C3,CP1,CP5,P7,P3,Pz,PO3,O1,Oz,O2,PO4,P4,P8,CP6,CP2,C4,T8,FC6,FC2,F4,F8,AF4,Fp2,Fz,Cz
36,39,45,41,40,35,53,20,14,18,26,12,19,20,26,35,36,19,32,38,45,37,44,51,40,46,44,38,38,37,36,28
41,39,46,44,37,36,53,25,15,21,27,15,18,23,27,35,36,20,30,34,41,32,45,51,48,46,48,37,42,39,36,26
45,36,44,47,38,38,56,22,20,27,30,20,20,26,31,41,41,22,31,35,37,36,45,49,53,47,54,37,45,39,37,28
42,33,47,44,34,40,57,18,24,30,36,26,22,28,32,42,39,24,27,29,30,37,40,46,50,42,52,34,47,36,36,29
37,29,47,43,31,37,55,20,26,32,34,24,22,26,28,36,34,20,22,28,28,38,38,44,49,35,49,35,41,37,35,31
36,27,44,42,29,40,52,20,27,34,30,27,23,26,26,34,32,21,23,28,26,35,34,45,50,32,44,32,36,34,30,29
36,25,45,45,30,43,54,23,29,37,29,29,22,27,27,33,29,20,21,25,27,34,35,48,48,30,44,31,35,33,32,34
40,30,47,45,30,46,53,25,26,38,26,28,20,26,26,30,28,18,18,22,24,29,31,45,54,32,43,37,40,36,38,38
37,30,46,39,24,44,55,27,25,40,24,26,19,26,26,28,28,16,19,20,26,31,33,42,57,31,38,37,36,35,35,35
35,34,45,38,21,50,54,30,23,45,27,31,23,31,31,28,29,19,21,18,25,32,36,37,56,28,40,40,31,36,34,30
39,33,43,41,18,51,53,31,23,46,27,29,24,31,30,26,30,23,25,18,23,32,34,38,53,28,39,39,31,36,36,24
36,34,41,42,17,50,51,32,25,46,26,30,27,32,34,29,31,23,26,23,26,39,36,38,50,29,40,38,26,34,34,23
36,37,45,41,17,48,50,34,23,46,29,29,29,35,35,25,31,25,29,25,29,37,39,41,51,31,38,39,24,33,32,24
38,40,46,41,19,46,51,33,21,45,28,25,27,36,34,26,32,24,30,28,33,36,42,42,51,34,36,42,22,35,30,26
46,47,48,39,21,53,53,32,24,48,30,32,32,40,38,30,38,26,34,31,36,37,42,45,52,40,40,45,28,37,35,29
45,49,51,39,20,53,56,36,25,49,35,31,31,44,41,31,39,27,35,32,38,37,44,47,50,40,43,45,31,41,37,29
41,48,51,35,16,52,54,38,23,48,38,31,31,43,45,33,41,27,39,33,39,39,44,48,50,40,41,44,30,40,36,26
38,49,51,37,14,57,55,39,26,51,45,32,34,46,48,33,44,30,40,35,43,41,47,51,47,39,40,42,33,40,34,24
41,47,49,39,15,56,51,38,25,48,44,30,31,44,46,36,46,32,39,38,42,37,45,52,45,39,41,39,37,37,37,29
45,46,51,44,12,52,51,39,27,44,47,26,27,40,42,37,44,30,36,37,41,35,42,54,41,38,40,38,39,34,34,28
46,48,56,40,15,50,53,41,26,44,49,30,27,38,41,35,41,27,33,36,41,35,43,53,43,37,37,44,39,34,29,30
45,45,57,37,16,49,56,40,25,46,50,30,25,38,38,34,42,27,34,36,40,32,40,53,45,36,35,43,39,33,31,31
46,45,53,36,12,52,57,39,23,44,50,27,23,33,35,31,39,25,33,34,41,33,41,52,44,35,33,40,41,33,29,31
46,42,54,36,11,55,54,39,27,45,46,27,25,30,36,31,40,28,31,34,39,32,40,50,43,34,32,40,42,35,28,30
45,43,53,39,11,50,55,38,22,43,44,20,20,27,37,31,37,29,28,32,34,30,36,43,44,32,28,40,38,32,25,26
43,37,52,37,14,44,55,34,20,41,44,20,20,24,36,31,37,28,26,33,32,28,34,42,41,31,25,37,38,27,23,26
